d,sigma,omega,log_ratio_zo_over_pw,c_star
4,0.013501275609964631,0.6056877878071585,11.240315166738968,2.049549228059748
4,0.013501275609964631,0.8177557756774221,10.81697552868688,2.049549228059748
4,0.013501275609964631,1.1040746109061288,10.17202722204045,2.049549228059748
4,0.013501275609964631,1.4906415615808106,10.011109788677192,2.049549228059748
4,0.013501275609964631,2.012556255857059,9.395518871612822,2.049549228059748
4,0.013501275609964631,2.717207669088465,8.016926643596134,2.049549228059748
4,0.013501275609964631,3.6685769629872937,7.530751025327191,2.049549228059748
4,0.013501275609964631,4.953046867365847,6.6576680518278835,2.049549228059748
4,0.013501275609964631,6.687245086537825,6.781061160042566,2.049549228059748
4,0.013501275609964631,9.028633898472895,6.012931454828337,2.049549228059748
4,0.013501275609964631,12.189807464475196,5.46647296028442,2.049549228059748
4,0.013501275609964631,16.457795021028378,4.386436565836276,2.049549228059748
4,0.013501275609964631,22.22012265112078,3.9840327148769683,2.049549228059748
4,0.013501275609964631,29.99999999999996,3.3905233786190303,2.049549228059748
4,0.013501275609964631,40.503826829893846,2.877732017837455,2.049549228059748
4,0.013501275609964631,54.68533292886767,2.145712562388934,2.049549228059748
4,0.013501275609964631,73.83217516953168,1.5308603332630666,2.049549228059748
4,0.013501275609964631,99.68285458470345,0.8998302491658225,2.049549228059748
4,0.013501275609964631,134.58456933361077,0.25538093540263157,2.049549228059748
4,0.013501275609964631,181.70633634214732,-0.37321702543129043,2.049549228059748
4,0.013501275609964631,245.3267327032263,-0.9775307454871517,2.049549228059748
4,0.013501275609964631,331.2223832718382,-1.5764300108996105,2.049549228059748
4,0.013501275609964631,447.1924684742427,-2.174447708825362,2.049549228059748
4,0.013501275609964631,603.766876757117,-2.7797110610355236,2.049549228059748
4,0.013501275609964631,815.1623007265384,-3.3785715713683877,2.049549228059748
4,0.013501275609964631,1100.5730888961868,-3.979716994412026,2.049549228059748
4,0.013501275609964631,1485.9140602097523,-4.581783526884364,2.049549228059748
4,0.013501275609964631,2006.1735259613445,-5.176371701942681,2.049549228059748
4,0.018228444309622584,0.1,14.89610352274659,2.049549228059748
4,0.018228444309622584,0.13501275609964633,14.277996230231588,2.049549228059748
4,0.018228444309622584,0.18228444309622582,13.647483705153812,2.049549228059748
4,0.018228444309622584,0.24610725056510596,12.75334841475631,2.049549228059748
4,0.018228444309622584,0.33227618194901193,11.52714035715426,2.049549228059748
4,0.018228444309622584,0.4486152311120365,11.464969798150435,2.049549228059748
4,0.018228444309622584,0.6056877878071585,10.640178173292759,2.049549228059748
4,0.018228444309622584,0.8177557756774221,10.214064733026541,2.049549228059748
4,0.018228444309622584,1.1040746109061288,9.580233367633586,2.049549228059748
4,0.018228444309622584,1.4906415615808106,9.403277186806275,2.049549228059748
4,0.018228444309622584,2.012556255857059,8.787056620754953,2.049549228059748
4,0.018228444309622584,2.717207669088465,7.406349368902629,2.049549228059748
4,0.018228444309622584,3.6685769629872937,6.948103191586984,2.049549228059748
4,0.018228444309622584,4.953046867365847,6.0809958845658425,2.049549228059748
4,0.018228444309622584,6.687245086537825,6.174839424243661,2.049549228059748
4,0.018228444309622584,9.028633898472895,5.406238352903986,2.049549228059748
4,0.018228444309622584,12.189807464475196,4.868726096992195,2.049549228059748
4,0.018228444309622584,16.457795021028378,3.845211915847902,2.049549228059748
4,0.018228444309622584,22.22012265112078,3.4022495342407555,2.049549228059748
4,0.018228444309622584,29.99999999999996,2.8104355521811533,2.049549228059748
4,0.018228444309622584,40.503826829893846,2.2431852620918162,2.049549228059748
4,0.018228444309622584,54.68533292886767,1.537934741602719,2.049549228059748
4,0.018228444309622584,73.83217516953168,0.8986609478268078,2.049549228059748
4,0.018228444309622584,99.68285458470345,0.255751046208448,2.049549228059748
4,0.018228444309622584,134.58456933361077,-0.37296645492918357,2.049549228059748
4,0.018228444309622584,181.70633634214732,-0.9779243735987041,2.049549228059748
4,0.018228444309622584,245.3267327032263,-1.5787437731087484,2.049549228059748
4,0.018228444309622584,331.2223832718382,-2.173079789074883,2.049549228059748
4,0.018228444309622584,447.1924684742427,-2.779775155327092,2.049549228059748
4,0.018228444309622584,603.766876757117,-3.3772832257849035,2.049549228059748
4,0.018228444309622584,815.1623007265384,-3.9798404824805336,2.049549228059748
4,0.018228444309622584,1100.5730888961868,-4.582083062932819,2.049549228059748
4,0.018228444309622584,1485.9140602097523,-5.174994628828611,2.049549228059748
4,0.018228444309622584,2006.1735259613445,-5.779722006241904,2.049549228059748
4,0.024610725056510595,0.1,14.295590310879144,2.049549228059748
4,0.024610725056510595,0.13501275609964633,13.679443226466363,2.049549228059748
4,0.024610725056510595,0.18228444309622582,13.046886917979924,2.049549228059748
4,0.024610725056510595,0.24610725056510596,12.153185728140961,2.049549228059748
4,0.024610725056510595,0.33227618194901193,10.935842252313773,2.049549228059748
4,0.024610725056510595,0.4486152311120365,10.86089244321049,2.049549228059748
4,0.024610725056510595,0.6056877878071585,10.040218043217237,2.049549228059748
4,0.024610725056510595,0.8177557756774221,9.611837400682761,2.049549228059748
4,0.024610725056510595,1.1040746109061288,8.989142046494107,2.049549228059748
4,0.024610725056510595,1.4906415615808106,8.78992975788784,2.049549228059748
4,0.024610725056510595,2.012556255857059,8.176741673283622,2.049549228059748
4,0.024610725056510595,2.717207669088465,6.7984378734240005,2.049549228059748
4,0.024610725056510595,3.6685769629872937,6.36713416759025,2.049549228059748
4,0.024610725056510595,4.953046867365847,5.5086902993862354,2.049549228059748
4,0.024610725056510595,6.687245086537825,5.564612802592636,2.049549228059748
4,0.024610725056510595,9.028633898472895,4.798199704350844,2.049549228059748
4,0.024610725056510595,12.189807464475196,4.26444094803964,2.049549228059748
4,0.024610725056510595,16.457795021028378,3.2973201308316953,2.049549228059748
4,0.024610725056510595,22.22012265112078,2.8107874509991095,2.049549228059748
4,0.024610725056510595,29.99999999999996,2.206106590048666,2.049549228059748
4,0.024610725056510595,40.503826829893846,1.585017172521236,2.049549228059748
4,0.024610725056510595,54.68533292886767,0.9028535997486027,2.049549228059748
4,0.024610725056510595,73.83217516953168,0.2547002367845887,2.049549228059748
4,0.024610725056510595,99.68285458470345,-0.369598189452267,2.049549228059748
4,0.024610725056510595,134.58456933361077,-0.9742537312656996,2.049549228059748
4,0.024610725056510595,181.70633634214732,-1.577662135980716,2.049549228059748
4,0.024610725056510595,245.3267327032263,-2.1745644608871184,2.049549228059748
4,0.024610725056510595,331.2223832718382,-2.7789265529824023,2.049549228059748
4,0.024610725056510595,447.1924684742427,-3.383048835603772,2.049549228059748
4,0.024610725056510595,603.766876757117,-3.9794549528178425,2.049549228059748
4,0.024610725056510595,815.1623007265384,-4.579842641888979,2.049549228059748
4,0.024610725056510595,1100.5730888961868,-5.176793583822339,2.049549228059748
4,0.024610725056510595,1485.9140602097523,-5.7784109088912405,2.049549228059748
4,0.024610725056510595,2006.1735259613445,-6.379291847561565,2.049549228059748
4,0.03322761819490119,0.1,13.69497646418255,2.049549228059748
4,0.03322761819490119,0.13501275609964633,13.080721545078141,2.049549228059748
4,0.03322761819490119,0.18228444309622582,12.446106044529438,2.049549228059748
4,0.03322761819490119,0.24610725056510596,11.553194712527162,2.049549228059748
4,0.03322761819490119,0.33227618194901193,10.347039876568324,2.049549228059748
4,0.03322761819490119,0.4486152311120365,10.25673740835988,2.049549228059748
4,0.03322761819490119,0.6056877878071585,9.44053700507962,2.049549228059748
4,0.03322761819490119,0.8177557756774221,9.010291101861114,2.049549228059748
4,0.03322761819490119,1.1040746109061288,8.398540053587798,2.049549228059748
4,0.03322761819490119,1.4906415615808106,8.170229561277504,2.049549228059748
4,0.03322761819490119,2.012556255857059,7.564643168682059,2.049549228059748
4,0.03322761819490119,2.717207669088465,6.1949402597930545,2.049549228059748
4,0.03322761819490119,3.6685769629872937,5.787884842345594,2.049549228059748
4,0.03322761819490119,4.953046867365847,4.94192630459972,2.049549228059748
4,0.03322761819490119,6.687245086537825,4.947731201913379,2.049549228059748
4,0.03322761819490119,9.028633898472895,4.187136268004088,2.049549228059748
4,0.03322761819490119,12.189807464475196,3.6472034601170864,2.049549228059748
4,0.03322761819490119,16.457795021028378,2.735875587430484,2.049549228059748
4,0.03322761819490119,22.22012265112078,2.2006201690106253,2.049549228059748
4,0.03322761819490119,29.99999999999996,1.5704255737239816,2.049549228059748
4,0.03322761819490119,40.503826829893846,0.9131050498134592,2.049549228059748
4,0.03322761819490119,54.68533292886767,0.25714589487648154,2.049549228059748
4,0.03322761819490119,73.83217516953168,-0.37055113880735563,2.049549228059748
4,0.03322761819490119,99.68285458470345,-0.9757152506716268,2.049549228059748
4,0.03322761819490119,134.58456933361077,-1.5765930704157693,2.049549228059748
4,0.03322761819490119,181.70633634214732,-2.1718777374729075,2.049549228059748
4,0.03322761819490119,245.3267327032263,-2.7830337342520197,2.049549228059748
4,0.03322761819490119,331.2223832718382,-3.3795086505216094,2.049549228059748
4,0.03322761819490119,447.1924684742427,-3.9761656844208444,2.049549228059748
4,0.03322761819490119,603.766876757117,-4.582871554111195,2.049549228059748
4,0.03322761819490119,815.1623007265384,-5.178165069434816,2.049549228059748
4,0.03322761819490119,1100.5730888961868,-5.782608500842717,2.049549228059748
4,0.03322761819490119,1485.9140602097523,-6.379252830492368,2.049549228059748
4,0.03322761819490119,2006.1735259613445,-6.981392570861144,2.049549228059748
4,0.04486152311120365,0.1,13.094178796928139,2.049549228059748
4,0.04486152311120365,0.13501275609964633,12.48154998791415,2.049549228059748
4,0.04486152311120365,0.18228444309622582,11.84498810025069,2.049549228059748
4,0.04486152311120365,0.24610725056510596,10.953492964122017,2.049549228059748
4,0.04486152311120365,0.33227618194901193,9.760684546945498,2.049549228059748
4,0.04486152311120365,0.4486152311120365,9.652966590940263,2.049549228059748
4,0.04486152311120365,0.6056877878071585,8.84125959670581,2.049549228059748
4,0.04486152311120365,0.8177557756774221,8.409417392778394,2.049549228059748
4,0.04486152311120365,1.1040746109061288,7.808132184943574,2.049549228059748
4,0.04486152311120365,1.4906415615808106,7.544005551670228,2.049549228059748
4,0.04486152311120365,2.012556255857059,6.9505776418995735,2.049549228059748
4,0.04486152311120365,2.717207669088465,5.597807604777018,2.049549228059748
4,0.04486152311120365,3.6685769629872937,5.209919257861001,2.049549228059748
4,0.04486152311120365,4.953046867365847,4.381211419661803,2.049549228059748
4,0.04486152311120365,6.687245086537825,4.321613645341114,2.049549228059748
4,0.04486152311120365,9.028633898472895,3.5694163360958973,2.049549228059748
4,0.04486152311120365,12.189807464475196,3.007972358510488,2.049549228059748
4,0.04486152311120365,16.457795021028378,2.1524232827424696,2.049549228059748
4,0.04486152311120365,22.22012265112078,1.5639601368747096,2.049549228059748
4,0.04486152311120365,29.99999999999996,0.9120631125673431,2.049549228059748
4,0.04486152311120365,40.503826829893846,0.25568199820194676,2.049549228059748
4,0.04486152311120365,54.68533292886767,-0.369816163584171,2.049549228059748
4,0.04486152311120365,73.83217516953168,-0.9766326938646753,2.049549228059748
4,0.04486152311120365,99.68285458470345,-1.5808140918653122,2.049549228059748
4,0.04486152311120365,134.58456933361077,-2.1725876096658125,2.049549228059748
4,0.04486152311120365,181.70633634214732,-2.779479902139649,2.049549228059748
4,0.04486152311120365,245.3267327032263,-3.3778243819018963,2.049549228059748
4,0.04486152311120365,331.2223832718382,-3.979316557997604,2.049549228059748
4,0.04486152311120365,447.1924684742427,-4.5803601766314594,2.049549228059748
4,0.04486152311120365,603.766876757117,-5.17816281695701,2.049549228059748
4,0.04486152311120365,815.1623007265384,-5.781468530436541,2.049549228059748
4,0.04486152311120365,1100.5730888961868,-6.382138829340009,2.049549228059748
4,0.04486152311120365,1485.9140602097523,-6.98386519165512,2.049549228059748
4,0.04486152311120365,2006.1735259613445,-7.582702578619054,2.049549228059748
4,0.06056877878071584,0.1,12.493049388111613,2.049549228059748
4,0.06056877878071584,0.13501275609964633,11.881776431038558,2.049549228059748
4,0.06056877878071584,0.18228444309622582,11.243266617917229,2.049549228059748
4,0.06056877878071584,0.24610725056510596,10.354256515072732,2.049549228059748
4,0.06056877878071584,0.33227618194901193,9.17662215300445,2.049549228059748
4,0.06056877878071584,0.4486152311120365,9.04981272561435,2.049549228059748
4,0.06056877878071584,0.6056877878071585,8.242489961190321,2.049549228059748
4,0.06056877878071584,0.8177557756774221,7.809239912646355,2.049549228059748
4,0.06056877878071584,1.1040746109061288,7.2174298883494075,2.049549228059748
4,0.06056877878071584,1.4906415615808106,6.911807787517237,2.049549228059748
4,0.06056877878071584,2.012556255857059,6.333835095205854,2.049549228059748
4,0.06056877878071584,2.717207669088465,5.008847333136953,2.049549228059748
4,0.06056877878071584,3.6685769629872937,4.631790506438898,2.049549228059748
4,0.06056877878071584,4.953046867365847,3.825584700767792,2.049549228059748
4,0.06056877878071584,6.687245086537825,3.682988787160258,2.049549228059748
4,0.06056877878071584,9.028633898472895,2.938644070143355,2.049549228059748
4,0.06056877878071584,12.189807464475196,2.3374845217292197,2.049549228059748
4,0.06056877878071584,16.457795021028378,1.53926991052319,2.049549228059748
4,0.06056877878071584,22.22012265112078,0.9071950922707206,2.049549228059748
4,0.06056877878071584,29.99999999999996,0.25637354151134706,2.049549228059748
4,0.06056877878071584,40.503826829893846,-0.3687641117958594,2.049549228059748
4,0.06056877878071584,54.68533292886767,-0.977105228914417,2.049549228059748
4,0.06056877878071584,73.83217516953168,-1.5809123535781962,2.049549228059748
4,0.06056877878071584,99.68285458470345,-2.1764515874014356,2.049549228059748
4,0.06056877878071584,134.58456933361077,-2.7793515163271354,2.049549228059748
4,0.06056877878071584,181.70633634214732,-3.3826545984170524,2.049549228059748
4,0.06056877878071584,245.3267327032263,-3.9773125961288307,2.049549228059748
4,0.06056877878071584,331.2223832718382,-4.582373291998066,2.049549228059748
4,0.06056877878071584,447.1924684742427,-5.1762893916424,2.049549228059748
4,0.06056877878071584,603.766876757117,-5.78064629127656,2.049549228059748
4,0.06056877878071584,815.1623007265384,-6.381000841434975,2.049549228059748
4,0.06056877878071584,1100.5730888961868,-6.984817160845573,2.049549228059748
4,0.06056877878071584,1485.9140602097523,-7.579691589456639,2.049549228059748
4,0.06056877878071584,2006.1735259613445,-8.184018644179492,2.049549228059748
4,0.0817755775677422,0.1,11.89133175655841,2.049549228059748
4,0.0817755775677422,0.13501275609964633,11.281308301636772,2.049549228059748
4,0.0817755775677422,0.18228444309622582,10.640498855606626,2.049549228059748
4,0.0817755775677422,0.24610725056510596,9.755709572393163,2.049549228059748
4,0.0817755775677422,0.33227618194901193,8.594727761867807,2.049549228059748
4,0.0817755775677422,0.4486152311120365,8.447225201574938,2.049549228059748
4,0.0817755775677422,0.6056877878071585,7.644249426568028,2.049549228059748
4,0.0817755775677422,0.8177557756774221,7.20991752972815,2.049549228059748
4,0.0817755775677422,1.1040746109061288,6.62574721352824,2.049549228059748
4,0.0817755775677422,1.4906415615808106,6.274744758603027,2.049549228059748
4,0.0817755775677422,2.012556255857059,5.712929756290551,2.049549228059748
4,0.0817755775677422,2.717207669088465,4.429093843240346,2.049549228059748
4,0.0817755775677422,3.6685769629872937,4.050567164361456,2.049549228059748
4,0.0817755775677422,4.953046867365847,3.271655942101222,2.049549228059748
4,0.0817755775677422,6.687245086537825,3.0266334011332487,2.049549228059748
4,0.0817755775677422,9.028633898472895,2.2861322045265986,2.049549228059748
4,0.0817755775677422,12.189807464475196,1.6348580854939225,2.049549228059748
4,0.0817755775677422,16.457795021028378,0.8995399022139917,2.049549228059748
4,0.0817755775677422,22.22012265112078,0.25540553306144564,2.049549228059748
4,0.0817755775677422,29.99999999999996,-0.3724523994154803,2.049549228059748
4,0.0817755775677422,40.503826829893846,-0.9769762832914987,2.049549228059748
4,0.0817755775677422,54.68533292886767,-1.5785314618803326,2.049549228059748
4,0.0817755775677422,73.83217516953168,-2.173814468776756,2.049549228059748
4,0.0817755775677422,99.68285458470345,-2.7792710820019457,2.049549228059748
4,0.0817755775677422,134.58456933361077,-3.3815668282809646,2.049549228059748
4,0.0817755775677422,181.70633634214732,-3.97783283209891,2.049549228059748
4,0.0817755775677422,245.3267327032263,-4.580314712380286,2.049549228059748
4,0.0817755775677422,331.2223832718382,-5.177170569920967,2.049549228059748
4,0.0817755775677422,447.1924684742427,-5.781206264723846,2.049549228059748
4,0.0817755775677422,603.766876757117,-6.381905617455969,2.049549228059748
4,0.0817755775677422,815.1623007265384,-6.985260672596388,2.049549228059748
4,0.0817755775677422,1100.5730888961868,-7.583634204206441,2.049549228059748
4,0.0817755775677422,1485.9140602097523,-8.186018280164497,2.049549228059748
4,0.0817755775677422,2006.1735259613445,-8.78087112975299,2.049549228059748
4,0.11040746109061289,0.1,11.288599464104056,2.049549228059748
4,0.11040746109061289,0.13501275609964633,10.679980628185554,2.049549228059748
4,0.11040746109061289,0.18228444309622582,10.036004816894417,2.049549228059748
4,0.11040746109061289,0.24610725056510596,9.158051479882689,2.049549228059748
4,0.11040746109061289,0.33227618194901193,8.015056099850296,2.049549228059748
4,0.11040746109061289,0.4486152311120365,7.844933645932965,2.049549228059748
4,0.11040746109061289,0.6056877878071585,7.046491667829707,2.049549228059748
4,0.11040746109061289,0.8177557756774221,6.611725752094026,2.049549228059748
4,0.11040746109061289,1.1040746109061288,6.032268531084662,2.049549228059748
4,0.11040746109061289,1.4906415615808106,5.634070762696357,2.049549228059748
4,0.11040746109061289,2.012556255857059,5.085274104792065,2.049549228059748
4,0.11040746109061289,2.717207669088465,3.8579397783322253,2.049549228059748
4,0.11040746109061289,3.6685769629872937,3.4616483246947047,2.049549228059748
4,0.11040746109061289,4.953046867365847,2.7124549068389925,2.049549228059748
4,0.11040746109061289,6.687245086537825,2.345787633428441,2.049549228059748
4,0.11040746109061289,9.028633898472895,1.6069365511736737,2.049549228059748
4,0.11040746109061289,12.189807464475196,0.9253320027043581,2.049549228059748
4,0.11040746109061289,16.457795021028378,0.2527355265190795,2.049549228059748
4,0.11040746109061289,22.22012265112078,-0.37052947394200786,2.049549228059748
4,0.11040746109061289,29.99999999999996,-0.9769856327140353,2.049549228059748
4,0.11040746109061289,40.503826829893846,-1.5783252616115284,2.049549228059748
4,0.11040746109061289,54.68533292886767,-2.172833766178262,2.049549228059748
4,0.11040746109061289,73.83217516953168,-2.7795674616971353,2.049549228059748
4,0.11040746109061289,99.68285458470345,-3.3807286006377226,2.049549228059748
4,0.11040746109061289,134.58456933361077,-3.9759441519467806,2.049549228059748
4,0.11040746109061289,181.70633634214732,-4.581649270169514,2.049549228059748
4,0.11040746109061289,245.3267327032263,-5.177134898764166,2.049549228059748
4,0.11040746109061289,331.2223832718382,-5.782964186603867,2.049549228059748
4,0.11040746109061289,447.1924684742427,-6.379692120052435,2.049549228059748
4,0.11040746109061289,603.766876757117,-6.981569890438208,2.049549228059748
4,0.11040746109061289,815.1623007265384,-7.581287598118841,2.049549228059748
4,0.11040746109061289,1100.5730888961868,-8.184558137730324,2.049549228059748
4,0.11040746109061289,1485.9140602097523,-8.781767097886517,2.049549228059748
4,0.11040746109061289,2006.1735259613445,-9.386032566874155,2.049549228059748
4,0.14906415615808105,0.1,10.684190220127872,2.049549228059748
4,0.14906415615808105,0.13501275609964633,10.077434429679514,2.049549228059748
4,0.14906415615808105,0.18228444309622582,9.428865702188144,2.049549228059748
4,0.14906415615808105,0.24610725056510596,8.561289913340191,2.049549228059748
4,0.14906415615808105,0.33227618194901193,7.437874890308091,2.049549228059748
4,0.14906415615808105,0.4486152311120365,7.242445098511507,2.049549228059748
4,0.14906415615808105,0.6056877878071585,6.449303745249265,2.049549228059748
4,0.14906415615808105,0.8177557756774221,6.01468528433047,2.049549228059748
4,0.14906415615808105,1.1040746109061288,5.435960060293452,2.049549228059748
4,0.14906415615808105,1.4906415615808106,4.990555921702517,2.049549228059748
4,0.14906415615808105,2.012556255857059,4.446784616724855,2.049549228059748
4,0.14906415615808105,2.717207669088465,3.292084924551585,2.049549228059748
4,0.14906415615808105,3.6685769629872937,2.8586216188428155,2.049549228059748
4,0.14906415615808105,4.953046867365847,2.1370216424866304,2.049549228059748
4,0.14906415615808105,6.687245086537825,1.6390175002847815,2.049549228059748
4,0.14906415615808105,9.028633898472895,0.9168354955395713,2.049549228059748
4,0.14906415615808105,12.189807464475196,0.2519339228873778,2.049549228059748
4,0.14906415615808105,16.457795021028378,-0.3723111949077969,2.049549228059748
4,0.14906415615808105,22.22012265112078,-0.9762925023436492,2.049549228059748
4,0.14906415615808105,29.99999999999996,-1.5784993880446965,2.049549228059748
4,0.14906415615808105,40.503826829893846,-2.1728800147944405,2.049549228059748
4,0.14906415615808105,54.68533292886767,-2.7773584701323335,2.049549228059748
4,0.14906415615808105,73.83217516953168,-3.3818398539624037,2.049549228059748
4,0.14906415615808105,99.68285458470345,-3.9759069992897884,2.049549228059748
4,0.14906415615808105,134.58456933361077,-4.580275009794067,2.049549228059748
4,0.14906415615808105,181.70633634214732,-5.1751264390681975,2.049549228059748
4,0.14906415615808105,245.3267327032263,-5.782126971435361,2.049549228059748
4,0.14906415615808105,331.2223832718382,-6.380358709665963,2.049549228059748
4,0.14906415615808105,447.1924684742427,-6.984107202689168,2.049549228059748
4,0.14906415615808105,603.766876757117,-7.583454319715774,2.049549228059748
4,0.14906415615808105,815.1623007265384,-8.183570465957118,2.049549228059748
4,0.14906415615808105,1100.5730888961868,-8.780343820385704,2.049549228059748
4,0.14906415615808105,1485.9140602097523,-9.38407535157001,2.049549228059748
4,0.14906415615808105,2006.1735259613445,-9.984104058649693,2.049549228059748
4,0.2012556255857059,0.1,10.077178341578145,2.049549228059748
4,0.2012556255857059,0.13501275609964633,9.473019318123518,2.049549228059748
4,0.2012556255857059,0.18228444309622582,8.81806648891885,2.049549228059748
4,0.2012556255857059,0.24610725056510596,7.965023020008788,2.049549228059748
4,0.2012556255857059,0.33227618194901193,6.863517260192057,2.049549228059748
4,0.2012556255857059,0.4486152311120365,6.638982620273518,2.049549228059748
4,0.2012556255857059,0.6056877878071585,5.85315572042967,2.049549228059748
4,0.2012556255857059,0.8177557756774221,5.417947560570989,2.049549228059748
4,0.2012556255857059,1.1040746109061288,4.835233286200006,2.049549228059748
4,0.2012556255857059,1.4906415615808106,4.343678591882802,2.049549228059748
4,0.2012556255857059,2.012556255857059,3.791679285183597,2.049549228059748
4,0.2012556255857059,2.717207669088465,2.7244094952702893,2.049549228059748
4,0.2012556255857059,3.6685769629872937,2.233638130742394,2.049549228059748
4,0.2012556255857059,4.953046867365847,1.533740981481248,2.049549228059748
4,0.2012556255857059,6.687245086537825,0.9279894093315301,2.049549228059748
4,0.2012556255857059,9.028633898472895,0.25167782269383043,2.049549228059748
4,0.2012556255857059,12.189807464475196,-0.37566729930968185,2.049549228059748
4,0.2012556255857059,16.457795021028378,-0.97549781176997,2.049549228059748
4,0.2012556255857059,22.22012265112078,-1.5766169983918252,2.049549228059748
4,0.2012556255857059,29.99999999999996,-2.173984386624868,2.049549228059748
4,0.2012556255857059,40.503826829893846,-2.7808390683728486,2.049549228059748
4,0.2012556255857059,54.68533292886767,-3.3796613955879913,2.049549228059748
4,0.2012556255857059,73.83217516953168,-3.9792829434465395,2.049549228059748
4,0.2012556255857059,99.68285458470345,-4.580533136522566,2.049549228059748
4,0.2012556255857059,134.58456933361077,-5.17719298754867,2.049549228059748
4,0.2012556255857059,181.70633634214732,-5.782019076140323,2.049549228059748
4,0.2012556255857059,245.3267327032263,-6.380878837235988,2.049549228059748
4,0.2012556255857059,331.2223832718382,-6.981560014042657,2.049549228059748
4,0.2012556255857059,447.1924684742427,-7.584426093757253,2.049549228059748
4,0.2012556255857059,603.766876757117,-8.182701076273908,2.049549228059748
4,0.2012556255857059,815.1623007265384,-8.78183127161357,2.049549228059748
4,0.2012556255857059,1100.5730888961868,-9.382242698924248,2.049549228059748
4,0.2012556255857059,1485.9140602097523,-9.984498039480428,2.049549228059748
4,0.2012556255857059,2006.1735259613445,-10.582052818403444,2.049549228059748
4,0.2717207669088465,0.1,9.466455818834243,2.049549228059748
4,0.2717207669088465,0.13501275609964633,8.86573814956574,2.049549228059748
4,0.2717207669088465,0.18228444309622582,8.202791137530571,2.049549228059748
4,0.2717207669088465,0.24610725056510596,7.368298743148534,2.049549228059748
4,0.2717207669088465,0.33227618194901193,6.292156157759668,2.049549228059748
4,0.2717207669088465,0.4486152311120365,6.033609605283658,2.049549228059748
4,0.2717207669088465,0.6056877878071585,5.258787698306551,2.049549228059748
4,0.2717207669088465,0.8177557756774221,4.8193431265470315,2.049549228059748
4,0.2717207669088465,1.1040746109061288,4.22748786806783,2.049549228059748
4,0.2717207669088465,1.4906415615808106,3.6906700666412324,2.049549228059748
4,0.2717207669088465,2.012556255857059,3.112859663578373,2.049549228059748
4,0.2717207669088465,2.717207669088465,2.1434566422701633,2.049549228059748
4,0.2717207669088465,3.6685769629872937,1.5817446491735185,2.049549228059748
4,0.2717207669088465,4.953046867365847,0.9013622537325106,2.049549228059748
4,0.2717207669088465,6.687245086537825,0.25370707907145024,2.049549228059748
4,0.2717207669088465,9.028633898472895,-0.3735323696638529,2.049549228059748
4,0.2717207669088465,12.189807464475196,-0.9768602913324569,2.049549228059748
4,0.2717207669088465,16.457795021028378,-1.577107364279009,2.049549228059748
4,0.2717207669088465,22.22012265112078,-2.1732847643309476,2.049549228059748
4,0.2717207669088465,29.99999999999996,-2.779998467221816,2.049549228059748
4,0.2717207669088465,40.503826829893846,-3.379976192660167,2.049549228059748
4,0.2717207669088465,54.68533292886767,-3.9791950919125085,2.049549228059748
4,0.2717207669088465,73.83217516953168,-4.580112032026111,2.049549228059748
4,0.2717207669088465,99.68285458470345,-5.179406915403799,2.049549228059748
4,0.2717207669088465,134.58456933361077,-5.781180053024915,2.049549228059748
4,0.2717207669088465,181.70633634214732,-6.380719813932276,2.049549228059748
4,0.2717207669088465,245.3267327032263,-6.983623129491844,2.049549228059748
4,0.2717207669088465,331.2223832718382,-7.581097323543871,2.049549228059748
4,0.2717207669088465,447.1924684742427,-8.182228498164179,2.049549228059748
4,0.2717207669088465,603.766876757117,-8.779242847047469,2.049549228059748
4,0.2717207669088465,815.1623007265384,-9.386785748658031,2.049549228059748
4,0.2717207669088465,1100.5730888961868,-9.986001721764833,2.049549228059748
4,0.2717207669088465,1485.9140602097523,-10.583013658358645,2.049549228059748
4,0.2717207669088465,2006.1735259613445,-11.183791684118638,2.049549228059748
4,0.3668576962987294,0.1,8.850972240612807,2.049549228059748
4,0.3668576962987294,0.13501275609964633,8.254291045527328,2.049549228059748
4,0.3668576962987294,0.18228444309622582,7.582696278997842,2.049549228059748
4,0.3668576962987294,0.24610725056510596,6.769652021212022,2.049549228059748
4,0.3668576962987294,0.33227618194901193,5.723635013660741,2.049549228059748
4,0.3668576962987294,0.4486152311120365,5.425574077020518,2.049549228059748
4,0.3668576962987294,0.6056877878071585,4.666468406283388,2.049549228059748
4,0.3668576962987294,0.8177557756774221,4.215227392417431,2.049549228059748
4,0.3668576962987294,1.1040746109061288,3.608541242635425,2.049549228059748
4,0.3668576962987294,1.4906415615808106,3.025721275730075,2.049549228059748
4,0.3668576962987294,2.012556255857059,2.403936724144159,2.049549228059748
4,0.3668576962987294,2.717207669088465,1.5365521802169706,2.049549228059748
4,0.3668576962987294,3.6685769629872937,0.913102054605406,2.049549228059748
4,0.3668576962987294,4.953046867365847,0.25675320444397015,2.049549228059748
4,0.3668576962987294,6.687245086537825,-0.3731691971449512,2.049549228059748
4,0.3668576962987294,9.028633898472895,-0.9767571485993496,2.049549228059748
4,0.3668576962987294,12.189807464475196,-1.57743505581125,2.049549228059748
4,0.3668576962987294,16.457795021028378,-2.174591832402459,2.049549228059748
4,0.3668576962987294,22.22012265112078,-2.781432453635389,2.049549228059748
4,0.3668576962987294,29.99999999999996,-3.3795754538851717,2.049549228059748
