V,V_lo,arm,bank,max_clamp,n_clamped,pre_tanh_mu_absmed,pre_tanh_sigma_med,sat95,seed,task
0.16598334041052965,0.1659830781069722,PW,neutral,0.0,0,2.7501494884490967,1.0485816597938538,0.6657379724388247,302,leap
0.18011991109965964,0.18011876400040258,PW,pw_rollout,0.0,0,2.401621103286743,1.0089237093925476,0.6155295783737914,302,leap
0.1759678171016704,0.1759676874854946,PW,wml_rollout,0.0,0,2.5665289163589478,1.060539722442627,0.6478405420458296,302,leap
0.35646023321601844,0.35646169827726865,PW,neutral,0.0,0,2.732990860939026,1.9202995300292969,0.7144665426856521,303,leap
0.311595309551621,0.31159546402552396,PW,pw_rollout,0.0,0,2.927878260612488,1.6806106567382812,0.6840398525263568,303,leap
0.38866110385419894,0.38865821377779586,PW,wml_rollout,0.0,0,2.8934576511383057,2.269599676132202,0.7399297737145,303,leap
0.16093898403655504,0.16093888155443883,PW,neutral,0.0,0,2.673761487007141,0.9203008413314819,0.6627890131372293,304,leap
0.18236756092822048,0.18236764824634744,PW,pw_rollout,0.0,0,2.45122754573822,1.0497301816940308,0.6173355276262328,304,leap
0.1807632333001394,0.18076314841180816,PW,wml_rollout,0.0,0,2.471174120903015,1.0186867117881775,0.6486677732721176,304,leap
0.16254311235914198,0.16254312198243695,PW,neutral,0.0,0,1.695601463317871,0.7969694435596466,0.4972295216107856,305,leap
0.11042917848662538,0.11042917835217085,PW,pw_rollout,0.0,0,1.577711045742035,0.6127474904060364,0.4554911751618164,305,leap
0.16655809640005378,0.16655810431536192,PW,wml_rollout,0.0,0,1.6225895285606384,0.7588452398777008,0.478398134492181,305,leap
0.18596103853210624,0.1859629890704089,PW,neutral,0.0,0,1.8549886345863342,0.980667769908905,0.5431907740441589,306,leap
0.22686558348091904,0.22686569354400823,PW,pw_rollout,0.0,0,1.599991261959076,1.0600866675376892,0.4978140777773845,306,leap
0.21465828272749632,0.2146621854810952,PW,wml_rollout,0.0,0,1.7884603142738342,1.0404842495918274,0.5366330091583964,306,leap
0.24533682384944458,0.2453365766453904,PW,neutral,0.0,0,2.070604920387268,1.1587559580802917,0.5793785874391401,307,leap
0.24418276959726468,0.24418232613281032,PW,pw_rollout,0.0,0,2.031704545021057,1.1964101195335388,0.5664804410110758,307,leap
0.2614763724088626,0.261476106483226,PW,wml_rollout,0.0,0,2.1331613063812256,1.2524792551994324,0.5945733100234675,307,leap
0.07825936335722937,0.07825936297067643,PW,neutral,0.0,0,2.2168418169021606,0.7125444412231445,0.5794847973233935,308,leap
0.0907211657365991,0.09072116635052115,PW,pw_rollout,0.0,0,1.9813910126686096,0.6843349039554596,0.529753455012016,308,leap
0.0758942983412736,0.07589429832675304,PW,wml_rollout,0.0,0,2.1962474584579468,0.688112199306488,0.572292577830358,308,leap
0.5632735462601411,0.5632886844030968,WML05,neutral,0.0,0,1.2780030965805054,3.56925892829895,0.6782008815692858,301,leap
0.6045230951110908,0.6045424714171806,WML05,pw_rollout,0.0,0,1.331772804260254,4.086775302886963,0.7007163614481197,301,leap
0.5369878196705246,0.5369989921293162,WML05,wml_rollout,0.0,0,1.296336829662323,3.1460163593292236,0.6604109272602728,301,leap
0.3971665542300964,0.3971719109510075,WML05,neutral,0.0,0,1.224687397480011,1.6071429252624512,0.5174750034988888,302,leap
0.5032392151973404,0.5032418251769927,WML05,pw_rollout,0.0,0,1.3895233869552612,2.5518720149993896,0.5923631451737769,302,leap
0.39801100204612866,0.39801657101950827,WML05,wml_rollout,0.0,0,1.1927657723426819,1.4976800680160522,0.4980181281904715,302,leap
0.5827155844721225,0.5827135323466527,WML05,neutral,0.0,0,1.4959766864776611,4.332557916641235,0.683810215715318,303,leap
0.6814467330765205,0.6814767461894108,WML05,pw_rollout,0.0,0,2.0284674167633057,8.098219871520996,0.8097492345710359,303,leap
0.5175807826556081,0.51757882090658,WML05,wml_rollout,0.0,0,1.4412717819213867,3.2070080041885376,0.6387180874586459,303,leap
0.49982037043336575,0.4998130137493217,WML05,neutral,0.0,0,1.36367529630661,2.8291841745376587,0.5969804267774728,304,leap
0.5624389054326745,0.5624598209639111,WML05,pw_rollout,0.0,0,1.7326440215110779,3.934143900871277,0.6667754906559621,304,leap
0.44425636306504784,0.444252128436503,WML05,wml_rollout,0.0,0,1.3778228759765625,2.1566741466522217,0.5634081880316555,304,leap
0.6458046385203414,0.6458132511933719,WML05,neutral,0.0,0,1.5023918747901917,7.245137691497803,0.7577266596063681,305,leap
0.6614504802846999,0.661449718933994,WML05,pw_rollout,0.0,0,1.491392195224762,6.595345973968506,0.7429168605019066,305,leap
0.6298950044820696,0.629899126102376,WML05,wml_rollout,0.0,0,1.404248297214508,7.051561117172241,0.7287831690331767,305,leap
0.3955807617246478,0.3955776759637583,WML05,neutral,0.0,0,1.0918008685112,1.4071182012557983,0.4851920504039109,306,leap
0.5079522265997698,0.5079490259152277,WML05,pw_rollout,0.0,0,1.3101195693016052,2.5381088256835938,0.6231587188425768,306,leap
0.3735551072670624,0.37355149289573153,WML05,wml_rollout,0.0,0,1.0341691970825195,1.2802507281303406,0.45958941312230617,306,leap
0.5434401878469675,0.5434475738761381,WML05,neutral,0.0,0,1.6434653401374817,3.4085195064544678,0.6949741970076495,307,leap
0.6309809394503509,0.6310099850554121,WML05,pw_rollout,0.0,0,1.8371606469154358,5.7036452293396,0.7712310380817802,307,leap
0.5218673936752122,0.5218739215146929,WML05,wml_rollout,0.0,0,1.5478795170783997,3.12705135345459,0.6830046154474223,307,leap
0.5099553724652487,0.5099763961403525,WML05,neutral,0.0,0,1.8082795143127441,3.1740872859954834,0.6879798032831276,308,leap
0.5754280622946616,0.5754719556876893,WML05,pw_rollout,0.0,0,1.756296992301941,4.838404655456543,0.7286751974368494,308,leap
0.4764828076177546,0.47650571598782526,WML05,wml_rollout,0.0,0,1.555958867073059,2.4550528526306152,0.6344698366308194,308,leap
0.6050395249693502,0.6050558912947079,WML01,neutral,0.0,0,1.7635523080825806,5.584871530532837,0.722867121409963,301,leap
0.6581215880173416,0.6581503709348566,WML01,pw_rollout,0.0,0,1.6553997993469238,8.584566116333008,0.7354258751412542,301,leap
0.6494171288994122,0.6494454799835899,WML01,wml_rollout,0.0,0,1.7417858839035034,8.152967929840088,0.7408703351614537,301,leap
0.3280830836590401,0.32808154101593034,WML01,neutral,0.0,0,1.3425104022026062,0.967984527349472,0.5242019831416478,302,leap
0.4250843268921689,0.42508095672152724,WML01,pw_rollout,0.0,0,1.4375702142715454,1.760479748249054,0.6058617787441366,302,leap
0.30082324945446215,0.30082211318637003,WML01,wml_rollout,0.0,0,1.3157947659492493,0.8186377286911011,0.5047629700917432,302,leap
0.6998448249919207,0.6999120686884641,WML01,neutral,0.0,0,2.553759813308716,15.503782272338867,0.8720374563780662,303,leap
0.6923305395961439,0.6924153174497333,WML01,pw_rollout,0.0,0,2.921614646911621,15.289907932281494,0.8713415367686052,303,leap
0.7020159680034697,0.7020656656758798,WML01,wml_rollout,0.0,0,2.4957077503204346,15.571223735809326,0.8633028073362841,303,leap
0.4590162176587215,0.4590290736139376,WML01,neutral,0.0,0,1.8195677995681763,2.174404263496399,0.6549303387809701,304,leap
0.6229808959639546,0.6230007390477071,WML01,pw_rollout,0.0,0,1.5713616609573364,6.3774168491363525,0.7495714671624819,304,leap
0.5001528841728553,0.5001577796457272,WML01,wml_rollout,0.0,0,1.7094115018844604,2.7088342905044556,0.6465900511782584,304,leap
0.4270181215290692,0.4270298022041737,WML01,neutral,0.0,0,1.5648409128189087,1.9165456295013428,0.6159076579963687,305,leap
0.525010067214115,0.5250321519408606,WML01,pw_rollout,0.0,0,1.8100873827934265,3.4516745805740356,0.7086825386955367,305,leap
0.4427204652896843,0.4427303262845823,WML01,wml_rollout,0.0,0,1.4640249013900757,2.096948981285095,0.6056243583734351,305,leap
0.45726975185890684,0.4572810154026034,WML01,neutral,0.0,0,1.190002679824829,1.7281317114830017,0.5628558586133979,306,leap
0.6262555733120262,0.6262941972944417,WML01,pw_rollout,0.0,0,1.3610710501670837,5.7306177616119385,0.7010380978903022,306,leap
0.49351633257296124,0.49352795324522186,WML01,wml_rollout,0.0,0,1.205704689025879,2.2743769884109497,0.5869109433860339,306,leap
0.5823212720104715,0.5823325154498665,WML01,neutral,0.0,0,2.1810619831085205,5.526329517364502,0.7727687053791309,307,leap
