run,task,env,d,arm,seed,n_points,F_run,overshoot_run,kl_q25,kl_med,kl_q75,kl_iqr,kl_q90,kl_q95,kl_max,kl_min,area_above,longest_above,first_cross,late_frac_above,frac_points_gate_proven,lag_first,lag_med,lag_last,lag_max,final_return,sigma_mean_last,sigma_max_last,entropy_last,abs_pred_action_last,value_loss_last,q_last,ess_last,eta_last,temp_last,est_all_zero,gradnorm_all_zero,iqm_all_zero,meta_alpha_kl,meta_action_pad
leap_B_s108,leap,LeapCubeRotateZAxis,16,B,108,21,1.0,0.019585934494222915,0.10669709742069244,0.10715445876121521,0.1087934821844101,0.0020963847637176514,0.11092721670866013,0.12864699959754944,0.3413775861263275,0.10498347878456116,0.4113046243786812,21,0,1.0,1.0,0.01393277756869793,0.5048927664756775,0.5466274619102478,0.6213332414627075,23.94176483154297,0.22519457340240479,9.71950912475586,-22.10071563720703,0.5945424437522888,0.14239008724689484,4.456793785095215,20.270401000976562,0.010525661520659924,0.000782382907345891,True,True,True,0.5495988130569458,0
g1_A_s101,g1,G1JoystickFlatTerrain,29,A,101,21,0.5714285714285714,0.0022259288600512883,0.09926824271678925,0.10051162540912628,0.10285316407680511,0.003584921360015869,0.10520713776350021,0.10696913301944733,0.11686122417449951,0.091940738260746,0.04674450606107705,3,0,0.7142857142857143,0.5714285714285714,0.012661795131862164,0.0044609662145376205,0.004294839687645435,0.012661795131862164,29.791976928710938,0.3044511377811432,2.33604097366333,-15.207653045654297,0.4602898359298706,0.0035663405433297157,0.850653886795044,0.0,0.0,0.00020752238924615085,True,True,True,0.004297551233321428,0
g1_A_s102,g1,G1JoystickFlatTerrain,29,A,102,21,0.6190476190476191,0.0027539600928624436,0.0980176031589508,0.10073499381542206,0.10421799123287201,0.006200388073921204,0.10679658502340317,0.10706466436386108,0.11398656666278839,0.09431622922420502,0.05783316195011132,4,0,0.8571428571428571,0.6190476190476191,0.012877647764980793,0.00458325631916523,0.004396868869662285,0.012877647764980793,28.134492874145508,0.29825133085250854,2.3969647884368896,-16.91007423400879,0.4737415015697479,0.003419312881305814,0.8638126850128174,0.0,0.0,0.00020752238924615085,True,True,True,0.004399615805596113,0
g1_A_s103,g1,G1JoystickFlatTerrain,29,A,103,21,0.5714285714285714,0.0017076437671979237,0.09866227954626083,0.10057346522808075,0.10200099647045135,0.0033387169241905212,0.10367750376462936,0.10600868612527847,0.11282031983137131,0.09341828525066376,0.0358605191111564,3,0,0.42857142857142855,0.5714285714285714,0.012706548906862736,0.004745158366858959,0.004503761418163776,0.012706548906862736,33.471954345703125,0.2931287884712219,2.707707405090332,-15.690448760986328,0.46153295040130615,0.004036077298223972,0.8875949382781982,0.0,0.0,0.00020752238924615085,True,True,True,0.0045029898174107075,0
g1_A_s104,g1,G1JoystickFlatTerrain,29,A,104,21,0.42857142857142855,0.002730475933778851,0.09683164954185486,0.09979994595050812,0.10448340326547623,0.007651753723621368,0.10687418282032013,0.10791158676147461,0.12285086512565613,0.09614403545856476,0.05733999460935588,2,0,0.42857142857142855,0.42857142857142855,0.012623630464076996,0.00458142813295126,0.004471034277230501,0.01288825273513794,29.318801879882812,0.3026863932609558,2.341881036758423,-16.17800521850586,0.4625365138053894,0.004134292248636484,0.822331428527832,0.0,0.0,0.00020752238924615085,True,True,True,0.004470768850296736,0
g1_A_s105,g1,G1JoystickFlatTerrain,29,A,105,21,0.5714285714285714,0.004029939004353111,0.09646730124950409,0.10132725536823273,0.10299399495124817,0.00652669370174408,0.1074451133608818,0.11471669375896454,0.13882195949554443,0.0914287269115448,0.08462871909141534,4,0,0.7142857142857143,0.5714285714285714,0.012943385168910027,0.004525646101683378,0.004525646101683378,0.013060122728347778,30.039525985717773,0.2968783378601074,3.445186138153076,-15.862001419067383,0.44797563552856445,0.003366272896528244,0.8555824756622314,0.0,0.0,0.00020752238924615085,True,True,True,0.004524787422269583,0
g1_A_s106,g1,G1JoystickFlatTerrain,29,A,106,21,0.38095238095238093,0.0014450857327097917,0.09634601324796677,0.09841566532850266,0.10064300894737244,0.00429699569940567,0.10434436798095703,0.10656146705150604,0.11498723924160004,0.08986309170722961,0.030346800386905626,2,0,0.42857142857142855,0.38095238095238093,0.012838466092944145,0.004495920147746801,0.004416449926793575,0.012905755080282688,28.9632568359375,0.2865787446498871,2.1436398029327393,-15.60987663269043,0.437562495470047,0.0034401891753077507,0.8761478662490845,0.0,0.0,0.00020752238924615085,True,True,True,0.00441582640632987,0
g1_A_s107,g1,G1JoystickFlatTerrain,29,A,107,21,0.5238095238095238,0.001910943076724095,0.09910088777542114,0.10016730427742004,0.10285500437021255,0.0037541165947914124,0.10411107540130615,0.10447533428668976,0.11794669181108475,0.0914703756570816,0.040129804611205994,6,0,0.2857142857142857,0.5238095238095238,0.012512721121311188,0.004452930297702551,0.004209813661873341,0.012512721121311188,32.16105270385742,0.3045946955680847,3.077763319015503,-16.160245895385742,0.45824915170669556,0.003041110699996352,0.8673837184906006,0.0,0.0,0.00020752238924615085,True,True,True,0.004208617378026247,0
g1_A_s108,g1,G1JoystickFlatTerrain,29,A,108,21,0.3333333333333333,0.0015484057012058422,0.09694589674472809,0.09809981286525726,0.10158104449510574,0.004635147750377655,0.10542872548103333,0.10554410517215729,0.11523963510990143,0.09297505766153336,0.032516519725322685,2,0,0.42857142857142855,0.3333333333333333,0.013226183131337166,0.004501550458371639,0.004192425403743982,0.013226183131337166,29.26029396057129,0.30520641803741455,3.0258710384368896,-16.45334243774414,0.45495808124542236,0.003404734656214714,0.8566485643386841,0.0,0.0,0.00020752238924615085,True,True,True,0.0041904267854988575,0
g1_B_s101,g1,G1JoystickFlatTerrain,29,B,101,21,0.7142857142857143,0.026096488748277937,0.0998036339879036,0.10547319799661636,0.11998771131038666,0.020184077322483063,0.19828259944915771,0.22744640707969666,0.23251231014728546,0.04439228028059006,0.5480262637138367,10,2,0.5714285714285714,0.7142857142857143,0.010789480060338974,0.5055969953536987,0.5055969953536987,0.6040824055671692,9.402726173400879,0.2633622884750366,6.959298133850098,-40.59397506713867,0.5927051901817322,0.004199475049972534,0.4501228332519531,18.947811126708984,0.003707466647028923,0.00020752238924615085,True,True,True,0.5056033134460449,0
g1_B_s102,g1,G1JoystickFlatTerrain,29,B,102,21,0.8571428571428571,0.025457978461469927,0.10316751897335052,0.1059933677315712,0.13580001890659332,0.0326324999332428,0.18427394330501556,0.22510620951652527,0.22709450125694275,0.05131194368004799,0.5346175476908684,9,2,1.0,0.8571428571428571,0.010802756063640118,0.5509823560714722,0.5700091123580933,0.7040371894836426,18.405454635620117,0.25440776348114014,7.527466773986816,-41.11767578125,0.5827546715736389,0.0036911950446665287,0.4584323465824127,18.336584091186523,0.0034427326172590256,0.00020752238924615085,True,True,True,0.5706496238708496,0
g1_B_s103,g1,G1JoystickFlatTerrain,29,B,103,21,0.8571428571428571,0.02314636345420565,0.10304594784975052,0.10764266550540924,0.13657251000404358,0.03352656215429306,0.16595569252967834,0.18746429681777954,0.19095741212368011,0.05118267983198166,0.4860736325383186,12,2,0.8571428571428571,0.8571428571428571,0.010673344135284424,0.5086847543716431,0.4924065172672272,0.6415745615959167,14.692596435546875,0.263142853975296,7.687183856964111,-36.513938903808594,0.5517358779907227,0.004366093315184116,0.5274994969367981,18.846445083618164,0.0040075527504086494,0.00020752238924615085,True,True,True,0.49293452501296997,0
g1_B_s104,g1,G1JoystickFlatTerrain,29,B,104,21,0.8571428571428571,0.018384861662274314,0.10097044706344604,0.10362548381090164,0.12167686969041824,0.0207064226269722,0.15885886549949646,0.16240465641021729,0.18067613244056702,0.05165444314479828,0.3860820949077606,14,2,0.8571428571428571,0.8571428571428571,0.01076502539217472,0.5288426876068115,0.5500110387802124,0.6204400658607483,10.967278480529785,0.2918844223022461,8.437189102172852,-40.4886474609375,0.6147540807723999,0.004382464103400707,0.28944993019104004,19.628013610839844,0.004036708734929562,0.00020752238924615085,True,True,True,0.550157368183136,0
g1_B_s105,g1,G1JoystickFlatTerrain,29,B,105,21,0.7142857142857143,0.025954041807424454,0.09960155189037323,0.1016894057393074,0.11667059361934662,0.01706904172897339,0.20857062935829163,0.2458699494600296,0.24618083238601685,0.053457457572221756,0.5450348779559135,8,3,0.8571428571428571,0.7142857142857143,0.010935214348137379,0.473328560590744,0.4955238699913025,0.6516346335411072,15.973441123962402,0.24365761876106262,9.320388793945312,-36.222007751464844,0.5393722057342529,0.0042435480281710625,0.4478174149990082,20.28453826904297,0.004094380419701338,0.00020752238924615085,True,True,True,0.4959206283092499,0
g1_B_s106,g1,G1JoystickFlatTerrain,29,B,106,21,0.7142857142857143,0.03318138314144952,0.09863321483135223,0.10392285883426666,0.13905784487724304,0.04042463004589081,0.22471696138381958,0.23388397693634033,0.26662448048591614,0.0486881360411644,0.6968090459704399,12,2,0.5714285714285714,0.7142857142857143,0.010861508548259735,0.5028139352798462,0.5620248317718506,0.7610867023468018,27.019664764404297,0.2393227368593216,7.728193759918213,-37.58546447753906,0.5352617502212524,0.0044157360680401325,0.5855254530906677,19.2889347076416,0.003729667514562607,0.00020752238924615085,True,True,True,0.561675488948822,0
g1_B_s107,g1,G1JoystickFlatTerrain,29,B,107,21,0.8095238095238095,0.03403678373211906,0.10048808157444,0.10346436500549316,0.12938997149467468,0.02890188992023468,0.24398845434188843,0.26449859142303467,0.29261982440948486,0.04761070758104324,0.7147724583745003,17,4,1.0,0.8095238095238095,0.010958349332213402,0.48931050300598145,0.5356992483139038,0.6330056190490723,24.73347282409668,0.2487785667181015,9.242948532104492,-36.65131378173828,0.5579398274421692,0.004333787597715855,0.617033839225769,19.189918518066406,0.0037779794074594975,0.00020752238924615085,True,True,True,0.5359904766082764,0
g1_B_s108,g1,G1JoystickFlatTerrain,29,B,108,21,0.8571428571428571,0.033203361857505075,0.10166863352060318,0.10510276257991791,0.14217039942741394,0.04050176590681076,0.2342330664396286,0.248238667845726,0.2588350176811218,0.047463513910770416,0.6972705990076066,17,2,1.0,0.8571428571428571,0.010675475932657719,0.465202271938324,0.5168237090110779,0.6697676181793213,23.13818359375,0.2532314658164978,5.714971542358398,-39.99972152709961,0.5780047178268433,0.00431003887206316,0.5572280287742615,18.985403060913086,0.0038230731151998043,0.00020752238924615085,True,True,True,0.5169694423675537,0
