condition,task,arm,d,seed,state,eta,eta_src,n_ubar,n_c,n_lin,n_v,R_exact,R_linear,norm_ratio,cosine_linear,residual_linear,cos_ubar_c,cos_v_c,cross_fraction,direction_change,logit_spread,q_sd,ess,w_max,n_ubar_raw
hopper,hopper,B,4,104,628,0.006777022033929825,measured,0.322945616086554,0.6731056143583114,0.6857670477050842,0.7994688867610543,0.4797844635331803,0.4709261215843177,0.9815368303418401,0.9877782276673894,0.15892505480735586,0.18811936689244035,0.9179318311814915,0.14673590222112406,0.08206816881850854,0.7051284357820071,0.0047786709460451385,20.928174873366647,0.09084572057719761,0.32294561608654976
hopper,hopper,B,4,104,644,0.006777022033929825,measured,0.26528196090486883,2.927036388424709,62.89649304930037,3.044129254608017,0.09063158966996968,0.004217754409565057,0.046537354413867776,0.8907914829699577,20.602334961089873,0.4049031018240613,0.9968203132832465,0.07279607044757007,0.0031796867167535048,86.1109809669255,0.583576015376166,1.0000000000000062,0.9999999999999969,0.2615202205245431
hopper,hopper,B,4,104,660,0.006777022033929825,measured,0.3902284531873474,0.40345886263501524,0.3820812866152439,0.6728562563095608,0.9672075379327985,1.0213231237867098,1.0559503350925497,0.9941751843051874,0.11764292559609771,0.43723721998069753,0.8532004589103521,0.43699429389629735,0.14679954108964788,0.4174108305102666,0.002828802395569025,26.729141445721872,0.06889261835629239,0.39022845318734595
hopper,hopper,B,4,104,676,0.006777022033929825,measured,0.27086826640623046,0.42412569788850973,0.7242362592571905,0.6175143971723381,0.6386509182397978,0.37400539249950177,0.5856178732654543,0.9642098322214001,0.7892563576430133,0.5574049491241886,0.9313289095404335,0.5057085092918097,0.06867109045956654,0.7850601679814603,0.005320370056370996,24.5984146165357,0.08153088146614045,0.2708682664062305
hopper,hopper,B,4,104,693,0.006777022033929825,measured,0.20510010775730828,0.20599102329675628,0.3843889976774405,0.30557305740591595,0.9956749788112844,0.5335743452492993,0.5358920898903498,0.9896630569268327,0.8880407740381312,0.10505081218431733,0.7446237509529444,0.1050498253942467,0.2553762490470556,0.4631283397598683,0.003138630963089962,30.31654726491595,0.03876521524217025,0.20510010775728485
hopper,hopper,B,4,104,709,0.006777022033929825,measured,0.4276478070189964,0.1797765800733934,0.1990163595225024,0.5102867987420855,2.37877373594509,2.1488073042984905,0.903325638675262,0.9938909679781169,0.15804757112372583,0.29389781598389203,0.5986071701630808,0.20999012838029701,0.40139282983691915,0.19445586028483733,0.0013178316497771264,31.093919492528144,0.04028021484720117,0.42764780701900085
hopper,hopper,B,4,104,725,0.006777022033929825,measured,0.31554035708982003,2.9491398758301766,66.60673329005229,3.1059381190333317,0.10699402889491265,0.004737364249883446,0.04427690310208602,0.8575334516661559,21.733694310858688,0.45663273873997234,0.9959071348896681,0.09660801120976133,0.004092865110331911,54.67793160611285,0.3705535472643351,1.0000630096181293,0.9999684961834422,0.31554035708982003
hopper,hopper,B,4,104,741,0.006777022033929825,measured,0.21991237245117914,0.5926730695726696,0.6848522509973253,0.6051961036333787,0.3710517378651434,0.32110922046413326,0.8654028204020884,0.9822011658718816,0.2555859673304655,-0.12797868224227776,0.9328033848010034,-0.08347995539400566,0.06719661519899656,0.6721290074558122,0.004555033093171411,20.77472731050084,0.13586669598024662,0.21991237245117845
hopper,hopper,B,4,104,757,0.006777022033929825,measured,0.28904657962206387,0.5265613175639365,0.7353607868202267,0.7992024695467422,0.5489324224550888,0.39306770880663494,0.7160584668107258,0.9917860191950928,0.424477827301321,0.9129713388240962,0.9890516989922632,0.7702286112124405,0.010948301007736805,0.7318547952533625,0.004959796073069245,25.88715973184997,0.06190681867184786,0.2890465796220643
hopper,hopper,B,4,104,773,0.006777022033929825,measured,0.4180485480769098,0.09603876446019176,0.09640713105405953,0.4256812708268049,4.352914684214193,4.336282425396064,0.9961790524120316,0.9996315152465893,0.027468310495005765,-0.034664596661821076,0.19156887029033642,-0.015128638818113037,0.8084311297096636,0.0824543328621802,0.0005587948305999854,31.789513823447916,0.037457893827216135,0.4180485480769082
hopper,hopper,B,4,104,789,0.006777022033929825,measured,0.571235334928719,1.167910890763684,76.29521569543941,1.2341077812883638,0.4891086635511254,0.0074871711118690435,0.015307786734961432,0.22663288767249407,65.10688294564893,-0.12538645511821953,0.8883225061057637,-0.09897716463226636,0.11167749389423631,87.30239964172432,0.5916502859869132,1.0000086852388528,0.9999956574056641,0.5878132086696573
hopper,hopper,B,4,104,805,0.006777022033929825,measured,0.4027318718010008,0.6689346010516527,0.6083385483707486,0.7111540791908038,0.6020496938972084,0.6620193194709338,1.0996090956953044,0.9913420518426264,0.15476798100020642,-0.19288389267860873,0.8314008556144397,-0.17046425109207106,0.16859914438556034,0.5861065772041495,0.003972057187943716,21.10632392683478,0.123199314582801,0.4027318718010004
hopper,hopper,B,4,104,822,0.006777022033929825,measured,0.3370638808111213,1.9153435759617907,21.435553644939485,1.8450718998249378,0.1759808971305258,0.015724524143125168,0.08935358552839975,0.46685282595277144,10.76103846421826,-0.2926477494046086,0.9846242794165384,-0.09990678611789776,0.015375720583461594,30.8505394991417,0.2090747859443057,1.6388962605593869,0.75530683411919,0.28463096508703095
hopper,hopper,B,4,104,838,0.006777022033929825,measured,0.7723799772855133,0.23559769338610112,0.25987829066463186,0.5385264580710348,3.278385141133138,2.9720834907263702,0.9065693513015639,0.9999329831987297,0.10377438163455792,-0.9948466339645299,-0.9893700099089878,-0.5552508362006364,1.989370009908988,0.2597881190751365,0.0017605898071253886,30.34887622513414,0.04268029510484368,0.7894041307824382
hopper,hopper,B,4,104,854,0.006777022033929825,measured,0.363769341193734,0.13077374016709534,0.11223269183754328,0.36428978959500485,2.7816696282154836,3.2412065970675332,1.1652018500565324,0.9985092025566028,0.15053345147613567,-0.17576555168829483,0.1834682802918932,-0.11191102570134388,0.8165317197081068,0.17465882884157052,0.0011836667314797096,30.841615080614698,0.055605300058528095,0.3637693411937328
hopper,hopper,B,4,104,870,0.006777022033929825,measured,0.18298037674960396,1.318060251472413,4.426645885458151,1.2576758034400926,0.13882550251026587,0.04133612253708079,0.2977559727110853,0.2549282964733091,3.2506751339709967,-0.39185851948499356,0.9910008831650985,-0.10674271071800168,0.00899911683490151,10.130304990191725,0.06865330012895861,1.9133377402408966,0.7070208029379501,0.11627147608649314
hopper,hopper,B,4,104,886,0.006777022033929825,measured,0.09475288027591218,0.48964914525051906,0.47301122552314584,0.5259589852410882,0.1935117853156678,0.20031846003425416,1.035174471193441,0.9848569836103246,0.17438900832212464,0.30065803869819674,0.9851288312106257,0.11216165150413246,0.014871168789374334,0.5149094395183438,0.0034895526170942827,23.919423944921476,0.10744820639450194,0.09475288027591242
hopper,hopper,B,4,104,902,0.006777022033929825,measured,0.3468359735665481,0.12219990352532016,0.15785162267975467,0.4105268987673347,2.8382671635403085,2.1972277996026865,0.7741441072953811,0.997729173726707,0.30163595272297933,0.39289422889210346,0.6296049215968142,0.24628274778780698,0.37039507840318575,0.19873387949612886,0.0013468238802336163,31.33485967266965,0.0359294986544003,0.3468359735665499
hopper,hopper,B,4,104,918,0.006777022033929825,measured,0.09403228462298954,0.047730324969328004,0.0465918040589912,0.10876849112883646,1.9700742595288336,2.0182151457778796,1.0244360769518788,0.9999455832811993,0.02598485106849808,0.07913323093785576,0.5072370030274908,0.06387715236210141,0.49276299697250925,0.056385056836368026,0.00038212277256444936,31.893705193754585,0.03681417844983919,0.09403228462299737
hopper,hopper,B,4,104,934,0.006777022033929825,measured,0.4891672924464378,0.5538216004370498,0.55186773726108,0.3617480403759391,0.8832578795401388,0.8863850147741724,1.0035404555168659,0.9805196298659867,0.1970678428348307,-0.7661939305690606,0.4948875182451321,-0.7603279771505648,0.5051124817548679,0.5271981168108096,0.003572833253873164,23.950112104668815,0.0952730977288518,0.4891672924464375
hopper,hopper,B,4,104,950,0.006777022033929825,measured,0.23493591427308985,0.3620175814782291,0.39665049626294024,0.4068862688856384,0.6489627197472712,0.5922995596525314,0.912686571397441,0.9969680065502565,0.12568279364680285,-0.12166343710203474,0.8194783067077963,-0.11111408358191933,0.1805216932922037,0.4516783007190783,0.00306103379622117,27.30395939637515,0.05580941120632642,0.23493591427309185
hopper,hopper,B,4,104,967,0.006777022033929825,measured,0.4829864818497042,0.8509934884988766,0.8584966425103642,0.8419293516915475,0.5675560252536225,0.5625956560957789,0.9912601242207092,0.988599041249296,0.15192333216521647,-0.3024449215220313,0.8372634574188081,-0.2596654737186208,0.16273654258119186,0.8818029416710924,0.0059759979652891215,15.936220761594262,0.13255923007715997,0.48298648184970483
hopper,hopper,B,4,104,983,0.006777022033929825,measured,0.2357767982324047,0.6124102860005902,0.6267540258849704,0.8069827940372571,0.3849981027780981,0.37618713002938275,0.9771142437176944,0.9800637032496965,0.2033594367584263,0.7638372086250514,0.9820598199574422,0.5122275691564273,0.01794018004255782,0.7421139608397028,0.005029322664297605,20.30624764406825,0.11183065968773451,0.2357767982324052
hopper,hopper,B,4,104,999,0.006777022033929825,measured,0.4093278220689793,2.7229613407788644,438.4087339444165,2.7511194233806244,0.15032450734381214,0.0009336671247085028,0.006211010707473925,0.8984409237523854,160.106552759903,-0.006015540137198861,0.9888698359349805,-0.0017686003439419452,0.011130164065019543,675.7275754039962,4.579420667446859,1.0000021189982276,0.9999989405020703,0.4093278220689793
hopper,hopper,B,4,104,1015,0.006777022033929825,measured,0.3220451681505777,1.6139546623160135,1.3395747456951257,1.6579170764416142,0.19953792734688447,0.24040850962984014,1.204826134190297,0.8562224563382946,0.5172726266105778,0.03860031899784265,0.9809813359477844,0.014814606059775666,0.01901866405221564,1.7246951715891756,0.01168829717967227,2.33598691037514,0.5845840508391622,0.3220183638672418
hopper,hopper,B,4,104,1031,0.006777022033929825,measured,0.23743282635723828,0.85426584887301,1.1673051428376513,0.7237578105852369,0.27793786520928293,0.20340253601543243,0.7318273667462882,0.973647994949407,0.4541993915935344,-0.6466453256888897,0.9681843999408906,-0.33367799856466324,0.03181560005910944,1.0963094097674437,0.007429713025998575,17.840341404271577,0.09905529471611786,0.2374328263572384
hopper,hopper,B,4,104,1047,0.006777022033929825,measured,0.3675760624179057,0.4430640541161458,0.453338521086344,0.649799893598294,0.8296228479882931,0.8108202707686635,0.9773359939796102,0.9838961211738955,0.1830092845380124,0.278834977197881,0.8395771105438076,0.2740406572899397,0.16042288945619243,0.5421208126586495,0.0036739646924396152,24.078274972915413,0.08094483178666224,0.36757606241790575
hopper,hopper,B,4,104,1063,0.006777022033929825,measured,0.7465604441076669,2.0888703992549855,15.291984652171886,1.7554556462434938,0.3573991207753133,0.0488203762355716,0.13659903843535257,0.9973907908833372,6.323717040189002,-0.5896586208848877,0.9391604971069543,-0.37374673120122903,0.06083950289304574,18.288474102703386,0.1239413919609761,1.4071108538160328,0.8374030752487027,0.38055214527246967
hopper,hopper,B,4,104,1079,0.006777022033929825,measured,0.23553632201450866,1.310067593660194,1.0688106992849338,1.2607803540505076,0.1797894422808098,0.220372346732559,1.2257246250766787,0.9909248813648555,0.22072883286426367,-0.29521379572321355,0.983941428038709,-0.10282878469244158,0.016058571961291013,0.8747277698937456,0.005928049370260215,10.575562790462225,0.24968808453695485,0.23553632201451097
hopper,hopper,B,4,104,1096,0.006777022033929825,measured,0.4816170480099903,0.3561840851937204,0.3457957284810698,0.5634013724798292,1.3521576848294545,1.3927790552073378,1.0300418884792246,0.990572458683425,0.13840447552036453,-0.12067136678880426,0.529048582948273,-0.11538023681666836,0.47095141705172705,0.4133575005791935,0.002801332889315357,27.410364891700144,0.05900004078016388,0.4816170480099918
hopper,hopper,B,4,104,1112,0.006777022033929825,measured,0.3893770525214099,0.2244044069333587,0.22611242364827722,0.5097030592934987,1.735157779834992,1.7220506783181995,0.992446161567098,0.9991774880348288,0.04141831900053297,0.3308923892941757,0.6930433391318619,0.286304197295079,0.3069566608681381,0.22454377357466093,0.0015217381010972217,30.44983336209092,0.047996248735032575,0.3893770525214102
hopper,hopper,B,4,104,1128,0.006777022033929825,measured,0.2638901792523288,2.257685689665535,71.67178447717775,2.3038439535970006,0.11688526018486921,0.0036819256165772597,0.03150034153795085,0.7640848511064234,30.98831844055707,0.11826010166507621,0.9935105915132282,0.02727311572409373,0.006489408486771819,78.02350339643621,0.528767001682047,1.0,1.0,0.25781536557443974
hopper,hopper,B,4,104,1144,0.006777022033929825,measured,0.2478040005533948,0.986882853947617,1.2763703015672494,0.9365736268054463,0.25109768556815654,0.1941474196390524,0.7731947795518704,0.9954325014628345,0.3128260437959631,-0.3233943067769138,0.9681507411915021,-0.15277467346615198,0.03184925880849787,1.0599646962801932,0.007183404101878603,18.928488499247578,0.0973557824464603,0.24716666454828176
hopper,hopper,B,4,104,1160,0.006777022033929825,measured,0.6401942159084146,3.404816494995656,4.037737071455587,3.215820083286362,0.1880260556917454,0.15855272509793927,0.8432486897338738,0.9106934464266581,0.4963571965721299,-0.3810367921558054,0.9829153568128094,-0.13839683645777293,0.017084643187190607,3.6623287211241307,0.02481968243855247,1.4079241052027587,0.8279415153010499,0.5276860478434064
hopper,hopper,B,4,104,1176,0.006777022033929825,measured,0.22511493484725373,2.7590574405339363,235.6295484309541,2.5862988290029683,0.08159124617703052,0.0009553765066660034,0.011709301566405216,0.5859302453908504,84.82013113592538,-0.7841934976749584,0.9985403633317865,-0.12712039227676947,0.001459636668213471,311.1693253334985,2.108801374068197,1.0,1.0,0.24832439828797498
hopper,hopper,B,4,104,1192,0.006777022033929825,measured,0.3233197319841849,0.40067603336031266,0.41021947440904927,0.6268473994320022,0.8069355415940961,0.7881628058959467,0.9767357679362704,0.992040097202139,0.1298703304962573,0.49349369236674007,0.8937299288787822,0.48235328522956566,0.10627007112121778,0.4082377082581221,0.0027666359439463017,27.39801644509172,0.06929709694681105,0.3233197319841788
hopper,hopper,B,4,104,1208,0.006777022033929825,measured,0.45751473373802803,0.23351732444166048,0.24614612462880375,0.3450130000468309,1.9592325101787875,1.8587119111711232,0.9486938898301299,0.9990834234928062,0.06969234291216551,-0.6777392969073298,-0.22190001395977266,-0.5488575420187581,1.2219000139597727,0.2812412208610957,0.0019059779506249673,29.95434531354491,0.04934504258135913,0.4575147337380282
hopper,hopper,B,4,104,1224,0.006777022033929825,measured,0.43986663259412057,2.074735743813657,75.66816743090442,1.8410317053347967,0.21201091941731898,0.005813100112352718,0.027418871293640783,0.430523743713799,36.05200769054799,-0.6073881147762968,0.9818222977102968,-0.24646745106081677,0.018177702289703168,88.71634793834858,0.6012326447479734,1.000000000001752,0.999999999999124,0.43986663259411873
hopper,hopper,B,4,104,1241,0.006777022033929825,measured,0.5092248517401126,0.6765233724557936,0.7497665328979128,0.9064280487655325,0.7527084391642868,0.6791778899109234,0.9023120435104908,0.970761095535827,0.27664048505202976,0.1518392177376039,0.831664109052254,0.1459119745640878,0.16833589094774604,0.8480409672476367,0.005747192320712393,19.322751858298574,0.12185173837482084,0.5092248517401128
hopper,hopper,B,4,104,1257,0.006777022033929825,measured,0.3468390852233142,0.08063867487758952,0.08543316498991757,0.3278566237590681,4.301150604787578,4.059770994790919,0.9438802236363624,0.9997207777063538,0.06423953852073111,-0.3452076729986687,-0.11923760511261126,-0.15228698158052278,1.1192376051126112,0.09052221487167188,0.00061347104474545,31.773048727276525,0.03472087997842158,0.34683908522331963
hopper,hopper,B,4,104,1273,0.006777022033929825,measured,0.3067085976330609,3.969474759651731,26.248523133984254,3.6779830605580917,0.07726679629017046,0.011684794457481313,0.151226594326454,0.1125301203857702,6.575573082945147,-0.9541248452776657,0.9996882546359087,-0.1465692982703266,0.00031174536409128706,26.499146045665796,0.1795852966318015,1.000000000000854,0.999999999999573,0.2826453510988946
hopper,hopper,B,4,104,1289,0.006777022033929825,measured,0.3506814643484983,1.5350055634250241,104.32247162159995,1.6980174194439697,0.22845615201928127,0.003361514148365772,0.014714045205838345,0.1694277526232836,67.80001146924957,0.37529731531491345,0.9815066420646414,0.16297208709299488,0.018493357935358556,147.87128617363481,1.0021269645842659,2.0298016229144555,0.6332556193898634,0.3506814643484985
hopper,hopper,B,4,104,1305,0.006777022033929825,measured,0.20927669052842068,0.6308659100949231,0.5694169587597314,0.8046111241827103,0.33172927428682936,0.367528025480461,1.1079155623814367,0.9996153348346768,0.1009057026730446,0.7786771683551875,0.9865944765363169,0.4654048659224414,0.013405523463683067,0.6761078062074979,0.00458199749998017,19.436125039375348,0.1275560626674282,0.20927669052842102
hopper,hopper,B,4,104,1321,0.006777022033929825,measured,0.4765106563948769,2.340294252325003,122.81249952371012,2.32346665900023,0.20361142874289248,0.00387998500350429,0.01905583113609025,0.941612448295974,51.53686260240844,-0.13699295467017852,0.9791471036440715,-0.05356594614208742,0.020852896355928463,125.96908174892985,0.8536952426064043,1.9367004462993787,0.6712827866105512,0.412841187767134
hopper,hopper,B,4,104,1337,0.006777022033929825,measured,0.09225670506857916,0.31244683890982683,0.29032090031369606,0.2599845366156844,0.2952716865057146,0.3177749344555513,1.0762120073723496,0.9950159323650553,0.1194864536713103,-0.6685506530705807,0.9645518220061703,-0.36314704833413475,0.03544817799382971,0.3074207881886407,0.0020833974552425024,28.598228981740785,0.06689951071887731,0.09225670506857778
hopper,hopper,B,4,104,1353,0.006777022033929825,measured,0.2588032852534761,2.7634889560287044,13.686705010083328,2.577546097168195,0.09365092076405399,0.018909100843686667,0.20191046376703325,0.6337543397428987,4.387660363317115,-0.7411258648042621,0.9977253754089602,-0.1376073546713831,0.0022746245910397755,17.261847112999657,0.11698391823112593,1.9408521081990675,0.6934269950225775,0.23067923560517983
hopper,hopper,B,4,104,1370,0.006777022033929825,measured,0.5249206046025667,1.946635386462788,54.736272310921436,2.421527901540913,0.26965532849791923,0.009589995490025736,0.03556390130853583,0.9035599330827259,27.218212568162716,0.8802188853126367,0.9946944713670063,0.44253307687364324,0.005305528632993717,58.10290431377049,0.39376466276973876,1.0000000000000044,0.9999999999999978,0.5249206046025654
hopper,hopper,B,4,104,1386,0.006777022033929825,measured,0.28705709449028566,0.04515260933411978,0.04421382130957783,0.24958522440061928,6.357486283013375,6.492474207869686,1.0212329085275729,0.9995785004408445,0.03546485812151125,-0.8543748729073473,-0.8017372012654843,-0.2622881267588672,1.8017372012654844,0.05893257118633667,0.00039938733344594047,31.887318542419266,0.03603023233533556,0.28705709449028866
hopper,hopper,B,4,104,1402,0.006777022033929825,measured,0.314919268558073,2.734096030393322,51.484044990173764,2.5778057688934113,0.11518222661427664,0.006116832284995717,0.0531056957726437,0.7333815350758423,18.10975457682639,-0.539693144679851,0.9946972308645499,-0.12269828474980693,0.005302769135450136,54.46987965509702,0.3691435746080985,1.023851651158286,0.9882130669421662,0.31491926855807284
hopper,hopper,B,4,104,1418,0.006777022033929825,measured,0.450797462859817,0.10436370669998356,0.10418621469413154,0.4194322213993965,4.31948497336736,4.3268436633285425,1.0017036035465092,0.9998384169894031,0.01804186277503847,-0.40583707067570185,-0.18736427743411357,-0.1783509561873395,1.1873642774341135,0.10332624358056734,0.0007002442294287076,31.66174559442733,0.038302295947217374,0.4507974628598171
hopper,hopper,B,4,104,1434,0.006777022033929825,measured,0.37668846057141153,0.2818910584706523,0.2586009379922754,0.14574169003755583,1.3362909154115377,1.456639962308284,1.0900620108268229,0.9974052665253441,0.10764263683444378,-0.9422984404262051,-0.5013108495826393,-0.9040434106485447,1.5013108495826393,0.2654822194370408,0.0017991788507414211,29.41611492830962,0.061970216859342786,0.38385500003631823
hopper,hopper,B,4,104,1450,0.006777022033929825,measured,0.46121227585591656,0.15664726857622846,0.17177441268115554,0.4544632123828605,2.944272696517111,2.6849882276082946,0.9119359870324939,0.9997769361472395,0.09906879374941037,-0.21259045529253448,0.1289387991566358,-0.12947378091825715,0.8710612008433642,0.1519756013576107,0.0010299419990202677,31.40889325129991,0.036485484381459744,0.4551686684757094
hopper,hopper,B,4,104,1466,0.006777022033929825,measured,0.32436620496023355,2.610567661189567,153.08228116921623,2.7226737867153283,0.12425121546641091,0.002118901041209851,0.017053362683456776,0.8747837563744518,57.76670942304543,0.29091124253298517,0.99348274850566,0.07119304674641899,0.006517251494340015,138.49607577443226,0.9385909571361417,1.000013412140713,0.9999932939746142,0.38947528227522726
hopper,hopper,B,4,104,1482,0.006777022033929825,measured,0.2339057660914585,3.2805101333683537,331.17537489553445,3.2252816071565906,0.07130164412911538,0.0007062897299210146,0.009905658397467335,0.4585395084733374,100.49779084717538,-0.26977771610047585,0.9975586512726048,-0.03827659410190287,0.0024413487273952095,326.15839692552134,2.210382642515488,1.0,1.0,0.23390576609145802
hopper,hopper,B,4,104,1498,0.006777022033929825,measured,0.6175122063870079,0.46747094833639546,0.42835276238386405,0.48945285480652445,1.3209638130096604,1.4415973482906803,1.0913223618163217,0.994592723663333,0.13004616861998766,-0.6240474290931842,0.1677670131056488,-0.6006269362218487,0.8322329868943512,0.41737469237373814,0.0028285574866215094,26.194123063973876,0.08454453875102726,0.6175122063870083
hopper,hopper,B,4,104,1515,0.006777022033929825,measured,0.4024184023268734,0.18957784503263642,0.19147931646929395,0.3173686170101293,2.122707968620875,2.1016285714039746,0.990069572668688,0.9944895744657798,0.10598109279963175,-0.6367674858977325,-0.210068373880525,-0.4909911503815376,1.210068373880525,0.23169071388349613,0.0015701730730453846,30.4683152874803,0.04638773153580882,0.4024184023268745
hopper,hopper,B,4,104,1531,0.006777022033929825,measured,0.2254952247351041,0.677196000893909,0.7776981281691162,0.766821766941113,0.3329836922207367,0.28995212482468335,0.8707697451803265,0.998822637850633,0.1572561043291818,0.2572717914717539,0.958775028338879,0.15423349870505712,0.041224971661121046,0.8521201160958697,0.005774836802336543,19.678037508022662,0.0925552531918568,0.22549522473510522
hopper,hopper,B,4,104,1547,0.006777022033929825,measured,0.10191108170839194,0.8947381552767895,1.1270940097677205,0.8633265683486953,0.11390045356538037,0.09041932689297504,0.7938451872886713,0.9941876021306623,0.28650184696197223,-0.3597652186846142,0.9939160036749967,-0.08090523421751389,0.006083996325003338,1.0704840183329238,0.007254693779211961,17.281848727056975,0.13789102908164252,0.10191108170839161
hopper,hopper,B,4,104,1563,0.006777022033929825,measured,0.5604240461925742,3.1272164005923444,191.6912760773941,3.3309641377705157,0.1792085914125552,0.0029235761671611168,0.016313817011316338,0.8885926178695406,60.41088188006236,0.28579917513333436,0.9869169990282107,0.09924791696891204,0.013083000971789271,173.8997508629266,1.178522443292961,1.0,1.0,0.5604240461925754
hopper,hopper,B,4,104,1579,0.006777022033929825,measured,0.390517737759003,0.5914297890909515,0.619322099109919,0.9137642293386752,0.660294332415319,0.6305567624982527,0.9549631604297523,0.998561577116824,0.07236478763253577,0.7201815487102191,0.9550313201695666,0.6623058053915385,0.0449686798304334,0.6464255464546578,0.0043808401716183415,22.72896723008483,0.0784930785457142,0.39051773775900256
hopper,hopper,B,4,104,1595,0.006777022033929825,measured,0.15305511560764337,0.803796272904356,0.7919762061349891,0.8698384964435323,0.19041530891206937,0.19325721457515924,1.0149247751091366,0.9858597621576801,0.16757341273482476,0.3540117864644963,0.9863665396692931,0.13010131518833354,0.013633460330706892,0.8095332020808669,0.0054862243476998035,17.11451656552169,0.14598996782443208,0.15305511560764387
hopper,hopper,B,4,104,1611,0.006777022033929825,measured,0.3548635456698507,0.7139762754227478,0.8901981757769037,0.6217155496961947,0.49702428201726695,0.3986343213518176,0.8020419439736959,0.9946030063331268,0.27272156809082226,-0.4917034051595128,0.8677419471228094,-0.39195194526955945,0.1322580528771906,0.8338969412817027,0.005651337945092785,21.77138266376198,0.0869640277801952,0.3548635456698511
hopper,hopper,B,4,104,1627,0.006777022033929825,measured,0.45103329182509333,0.12490801478160454,0.12563688786370983,0.45967489576625814,3.6109235473007213,3.5899750422883896,0.9941985741966948,0.9996543847621804,0.027005823001729826,-0.0686222226665977,0.20439904085541158,-0.03530075921679357,0.7956009591445884,0.17245477142113205,0.0011687297857773489,31.07722719927142,0.044641279899947456,0.4510332918250921
hopper,hopper,B,4,104,1644,0.006777022033929825,measured,0.16775583474668165,2.832654378113649,54.14457398034776,2.8117919860363934,0.05922213314931,0.0030982944811342866,0.05231649581621481,0.8189276937376377,18.304501197299015,-0.1535147552027338,0.998260680785777,-0.01811939310423391,0.0017393192142229896,58.96834706629812,0.3996297873727239,1.026771895174159,0.9868327145184868,0.1973018916170695
hopper,hopper,B,4,104,1660,0.006777022033929825,measured,0.270477082634574,0.5342609787758684,0.5328592493814228,0.4945923384962143,0.5062639671978317,0.5075957355494036,1.0026305809556093,0.9978182208454752,0.0660226735627004,-0.39434894161461925,0.8645476167463667,-0.31782878357605465,0.1354523832536333,0.5184810433520266,0.0035137574549716014,25.020187266882374,0.08237178373789586,0.2704770826345736
hopper,hopper,B,4,104,1676,0.006777022033929825,measured,0.3015531695627769,0.6246661698303451,0.8303957985877561,0.7218801173083592,0.48274291793998364,0.3631439008666247,0.7522511203596585,0.9544687769786935,0.47908274334366985,0.10609107740706594,0.9096500301646024,0.08307059976831559,0.09034996983539756,0.9976522280035274,0.006761111131379084,18.20140775600777,0.11745456456968265,0.3015531695627771
hopper,hopper,B,4,104,1692,0.006777022033929825,measured,0.37766415418237953,0.5905385871691637,0.793535691388455,0.6153758658172829,0.6395249394152724,0.4759258572492208,0.7441865483519085,0.9716627268082195,0.44081720686108755,-0.25261394620221633,0.8046063915497229,-0.2293169892453292,0.1953936084502771,0.8222339568590801,0.005572297642679302,23.16939899258287,0.07394545930143853,0.37766415418238103
hopper,hopper,B,4,104,1708,0.006777022033929825,measured,0.3347104605115582,0.4299668738222474,0.5068229693782114,0.4679069241746479,0.7784563902221743,0.6604090199809465,0.8483571183620543,0.9955463860708316,0.2060353018762066,-0.2708752899887082,0.725148663630973,-0.26259693908684023,0.27485133636902703,0.536488927697526,0.0036357972839655196,26.224367585961893,0.06916581462082946,0.33471046051155856
hopper,hopper,B,4,104,1724,0.006777022033929825,measured,0.3923292183069596,0.08564801193080056,0.08620544528898252,0.3744329058942629,4.580715996296118,4.551095548398612,0.9935336641750779,0.9998508390816481,0.018510078085633687,-0.31333938637436454,-0.09957507474186857,-0.13058467123395018,1.0995750747418687,0.08728347136884855,0.0005915220086645679,31.76134916470266,0.037347016110568405,0.3923292183069627
hopper,hopper,B,4,104,1740,0.006777022033929825,measured,0.33407546533854016,0.4900455185633704,0.5879209038918954,0.5186844570471085,0.6817233352469835,0.5682319902668411,0.8335228690093396,0.9888848833311403,0.25799445883355077,-0.2526307403423406,0.7820704494097476,-0.23515911687309354,0.21792955059025243,0.6469921341224112,0.004384679948726859,23.8882132954653,0.07333168104053404,0.3340754653385399
hopper,hopper,B,4,104,1756,0.006777022033929825,measured,0.2933263405498121,0.24650001290932774,0.3006145051281902,0.2122865559094179,1.1899648080607563,0.9757557787298189,0.8199870887913191,0.9932325496432147,0.25436247893203623,-0.7035273601791433,0.18906947121246964,-0.6930191815119091,0.8109305287875304,0.31467301618474175,0.0021325459641671467,29.98697125382247,0.04450859685083193,0.29332634054980783
hopper,hopper,B,4,104,1772,0.006777022033929825,measured,0.36718508222410084,0.6131242643476257,0.923679431925802,0.6282756237342899,0.5988754703978205,0.39752436779733213,0.6637846888813406,0.9734283046629199,0.5801863542431253,-0.2576643400997196,0.8252966418782802,-0.22714995789662168,0.17470335812171978,0.8894037601381544,0.006027508879516308,22.429142428991177,0.07310883821923968,0.3671850822241019
hopper,hopper,B,4,104,1789,0.006777022033929825,measured,0.5231882641787144,0.03276305744892595,0.03282342633700445,0.5003874086612623,15.968847381790889,15.939477457078983,0.9981607986790642,0.9999553337763479,0.009638059398999442,-0.7120782618379976,-0.6790497251530802,-0.08883505910584395,1.6790497251530803,0.04335224009934055,0.0002937990863734455,31.940292982822317,0.03408791332549981,0.5231882641787169
