task,cell,seed,coord,mean_FH,median_FH,frac_pos,median_sigma,E_sech2,two_s2_E_sech2
g1,WML_noent,304,8,0.00020333321299403906,0.00020367468823678792,1.0,0.10008405148983002,0.8411208987236023,0.02018667198717594
g1,WML_noent,304,9,0.00015537207946181297,0.00020407531701494008,0.984375,0.15529493987560272,0.41267475485801697,0.2512997090816498
g1,WML_noent,304,10,0.00011183771857758984,0.00019527085532899946,0.96875,0.3210473656654358,0.3766685724258423,0.46108123660087585
g1,WML_noent,304,11,0.0001879951887531206,0.00020288383529987186,1.0,0.3754609227180481,0.24113412201404572,0.094096839427948
g1,WML_noent,304,12,0.00019920677004847676,0.0002035637735389173,0.9947916666666666,0.10006937384605408,0.8756756782531738,0.04007093235850334
g1,WML_noent,304,13,0.00020375540771055967,0.00020363106159493327,1.0,0.10013501346111298,0.8489957451820374,0.01815209351480007
g1,WML_noent,304,14,0.00020461721578612924,0.0002038689999608323,1.0,0.10019820928573608,0.6811546683311462,0.013999334536492825
g1,WML_noent,304,15,0.00019057258032262325,0.00020296027651056647,0.9895833333333334,0.13056352734565735,0.6164719462394714,0.08167694509029388
g1,WML_noent,304,16,0.00018960981105919927,0.00020064259297214448,0.9895833333333334,0.15462706983089447,0.7215492129325867,0.08631636947393417
g1,WML_noent,304,17,0.00015531921235378832,0.00020141431014053524,0.96875,0.1662922352552414,0.6651180386543274,0.2515544593334198
g1,WML_noent,304,18,0.0001816173316910863,0.00020119913097005337,0.9739583333333334,0.20870909094810486,0.5368009805679321,0.12483016401529312
g1,WML_noent,304,19,0.00018910809012595564,0.00020198157289996743,0.9895833333333334,0.27486318349838257,0.3044438660144806,0.08873406052589417
g1,WML_noent,304,20,0.00016166541900020093,0.0001846078666858375,0.984375,0.47111237049102783,0.3593975305557251,0.22097361087799072
g1,WML_noent,304,21,0.00017250438395421952,0.00020505992870312184,0.9791666666666666,0.3054409623146057,0.2606887221336365,0.1687433272600174
g1,WML_noent,304,22,0.00018791593902278692,0.0002029483439400792,0.984375,0.17254389822483063,0.44649824500083923,0.09447876363992691
g1,WML_noent,304,23,0.00018867735343519598,0.00019965629326179624,0.9791666666666666,0.22853805124759674,0.4535934031009674,0.09080968052148819
g1,WML_noent,304,24,2.4017523173824884e-05,0.00019781550508923829,0.90625,0.34468913078308105,0.41035857796669006,0.8842654824256897
g1,WML_noent,304,25,0.0001363487244816497,0.00019715700182132423,0.9635416666666666,0.25380611419677734,0.5346776247024536,0.342968612909317
g1,WML_noent,304,26,0.00016480004705954343,0.00017986883176490664,0.9791666666666666,0.3655351996421814,0.5467339158058167,0.2058686465024948
g1,WML_noent,304,27,0.00015576346777379513,0.00017191199003718793,0.9791666666666666,0.5030765533447266,0.40501201152801514,0.24941368401050568
g1,WML_noent,304,28,0.00018551312678027898,0.00020254214177839458,0.9947916666666666,0.3327265977859497,0.26881980895996094,0.10605722665786743
g1,WML_noent,305,0,0.00019027113739866763,0.00020356742606963962,0.984375,0.10253319144248962,0.7456005215644836,0.08312960714101791
g1,WML_noent,305,1,0.00015640973288100213,0.00020321388728916645,0.9791666666666666,0.1435418725013733,0.5484958291053772,0.24629949033260345
g1,WML_noent,305,2,6.490891337307403e-06,0.00020391939324326813,0.984375,0.10003124177455902,0.774387776851654,0.9687221050262451
g1,WML_noent,305,3,0.00015830110351089388,0.00020730159303639084,0.9791666666666666,0.15054714679718018,0.14931915700435638,0.23718535900115967
g1,WML_noent,305,4,0.00016131850134115666,0.00020478898659348488,0.953125,0.283555805683136,0.27533698081970215,0.2226453572511673
g1,WML_noent,305,5,5.062979107606225e-05,0.00010865773947443813,0.7447916666666666,1.0573501586914062,0.25692036747932434,0.7560272812843323
g1,WML_noent,305,6,0.00014758053293917328,0.00020381146168801934,0.984375,0.10152731090784073,0.7124761939048767,0.2888452708721161
g1,WML_noent,305,7,0.0001668250624788925,0.00020309009414631873,0.984375,0.11721872538328171,0.6760201454162598,0.1961105316877365
g1,WML_noent,305,8,0.0001538628275739029,0.0002036281512118876,0.984375,0.10008006542921066,0.828744113445282,0.2585724890232086
g1,WML_noent,305,9,0.00012782432895619422,0.0002055146178463474,0.96875,0.14271506667137146,0.35837599635124207,0.3840456008911133
g1,WML_noent,305,10,9.528703958494589e-05,0.00019956484902650118,0.953125,0.24932032823562622,0.46118029952049255,0.5408349633216858
g1,WML_noent,305,11,0.00017508817836642265,0.00019411422545090318,0.984375,0.37961235642433167,0.3030188977718353,0.1562926024198532
g1,WML_noent,305,12,0.00017321463383268565,0.00020367425167933106,0.9947916666666666,0.10002948343753815,0.8239160180091858,0.16532069444656372
g1,WML_noent,305,13,0.0001980365050258115,0.00020365953969303519,0.9947916666666666,0.1003502607345581,0.8175368905067444,0.04571015015244484
g1,WML_noent,305,14,0.00020378129556775093,0.00020356106688268483,1.0,0.10002820193767548,0.8653728365898132,0.01802735961973667
g1,WML_noent,305,15,0.0001550057204440236,0.00020264524209778756,0.96875,0.15782970190048218,0.5321784615516663,0.25306499004364014
g1,WML_noent,305,16,0.00019461398187559098,0.0002037110971286893,0.9895833333333334,0.12182798981666565,0.5491316914558411,0.06220252439379692
g1,WML_noent,305,17,0.00016003136988729239,0.00019610763411037624,0.96875,0.22060701251029968,0.6527625918388367,0.2288476824760437
g1,WML_noent,305,18,0.00010791842214530334,0.0002023299311986193,0.953125,0.1340222805738449,0.6705787777900696,0.479967325925827
g1,WML_noent,305,19,0.0001565610436955467,0.0001848722022259608,0.9427083333333334,0.3657382130622864,0.4761876165866852,0.2455703467130661
g1,WML_noent,305,20,0.00014627295604441315,0.00017961158300749958,0.9479166666666666,0.382120817899704,0.5266037583351135,0.2951461374759674
g1,WML_noent,305,21,0.00017254549311473966,0.00019083821098320186,0.9895833333333334,0.3323461413383484,0.450723260641098,0.1685451716184616
g1,WML_noent,305,22,0.00013262640277389437,0.00020240453886799514,0.9635416666666666,0.14314058423042297,0.6234179139137268,0.3609055280685425
g1,WML_noent,305,23,0.0001655225205468014,0.0002022658591158688,0.96875,0.13519686460494995,0.6939144730567932,0.20238719880580902
g1,WML_noent,305,24,9.166359814116731e-05,0.000201207963982597,0.9479166666666666,0.1430222988128662,0.7058284878730774,0.5582954287528992
g1,WML_noent,305,25,0.0001328688085777685,0.00019881525076925755,0.9427083333333334,0.2088213860988617,0.6140245795249939,0.35973748564720154
g1,WML_noent,305,26,0.00012562294432427734,0.0001706612529233098,0.921875,0.4360485076904297,0.48928287625312805,0.3946535289287567
g1,WML_noent,305,27,0.0001580164534971118,0.00017384192324243486,0.9791666666666666,0.47109177708625793,0.40190795063972473,0.23855705559253693
g1,WML_noent,305,28,0.00015621444617863744,0.0001792514231055975,0.9427083333333334,0.44276949763298035,0.4230712950229645,0.24724052846431732
g1,WML_noent,306,0,0.00016514425806235522,0.0002046808076556772,0.9635416666666666,0.12934592366218567,0.40241992473602295,0.20420992374420166
g1,WML_noent,306,1,0.00016855051217135042,0.000202885246835649,0.9583333333333334,0.14820720255374908,0.5287682414054871,0.18779604136943817
g1,WML_noent,306,2,7.3473297561577056e-06,0.00020372644939925522,0.984375,0.10011745989322662,0.783244788646698,0.9645950794219971
g1,WML_noent,306,3,0.00012228923151269555,0.00020723968918900937,0.96875,0.2086070030927658,0.14692342281341553,0.41071781516075134
g1,WML_noent,306,4,0.00013276647950988263,0.00020125068840570748,0.9270833333333334,0.28199419379234314,0.3160231411457062,0.36023053526878357
g1,WML_noent,306,5,0.0001500798243796453,0.00017682358156889677,0.9375,0.5073933601379395,0.3492155075073242,0.2768017649650574
g1,WML_noent,306,6,2.521226997487247e-05,0.0002047054877039045,0.9427083333333334,0.11948099732398987,0.4167332649230957,0.8785082697868347
g1,WML_noent,306,7,0.00017375813331454992,0.00020332202257122844,0.9895833333333334,0.11767302453517914,0.6559749245643616,0.16270174086093903
g1,WML_noent,306,8,0.00012684227840509266,0.00020370753190945834,0.9791666666666666,0.10017324984073639,0.7603278160095215,0.38877788186073303
g1,WML_noent,306,9,0.00011802359949797392,0.00020641396986320615,0.9479166666666666,0.18803012371063232,0.19621814787387848,0.431272953748703
g1,WML_noent,306,10,0.0001382534537697211,0.00020291859982535243,0.9479166666666666,0.2272356003522873,0.3369642198085785,0.3337901830673218
g1,WML_noent,306,11,0.00014175397518556565,0.00018317316425964236,0.9270833333333334,0.4313015639781952,0.33620333671569824,0.31692197918891907
g1,WML_noent,306,12,0.00010922500950982794,0.00020390996360220015,0.984375,0.10008332133293152,0.704284131526947,0.4736712872982025
g1,WML_noent,306,13,0.00020227325148880482,0.00020367445540614426,1.0,0.10013797879219055,0.8237288594245911,0.025294357910752296
g1,WML_noent,306,14,0.00020633287203963846,0.0002074659860227257,1.0,0.164433091878891,0.037979405373334885,0.005732001271098852
g1,WML_noent,306,15,0.0001868914841907099,0.00020160741405561566,0.96875,0.17787599563598633,0.5018506646156311,0.09941520541906357
g1,WML_noent,306,16,0.00014850487059447914,0.00020257348660379648,0.9479166666666666,0.12556320428848267,0.6942679286003113,0.2843910753726959
g1,WML_noent,306,17,-4.572714169626124e-05,0.00017385295359417796,0.7760416666666666,0.698538064956665,0.29521414637565613,1.2203480005264282
g1,WML_noent,306,18,0.00016517360927537084,0.00019571238954085857,0.9635416666666666,0.259015291929245,0.5594423413276672,0.20406849682331085
g1,WML_noent,306,19,0.00016216831863857806,0.00019003951456397772,0.953125,0.3573054373264313,0.4103146493434906,0.21855027973651886
g1,WML_noent,306,20,0.0001580300013301894,0.00018765154527500272,0.9635416666666666,0.4527877867221832,0.33383527398109436,0.23849183320999146
g1,WML_noent,306,21,0.000180352246388793,0.00019901507766917348,0.9791666666666666,0.4204425811767578,0.27345922589302063,0.13092626631259918
g1,WML_noent,306,22,0.00019466248340904713,0.00020652190141845495,0.9895833333333334,0.28484097123146057,0.14877144992351532,0.06196874380111694
g1,WML_noent,306,23,0.00015909677313175052,0.0002019112289417535,0.9479166666666666,0.25723227858543396,0.3482905328273773,0.23335130512714386
g1,WML_noent,306,24,0.0001511403388576582,0.00019895704463124275,0.9322916666666666,0.19386589527130127,0.6158502697944641,0.2716914117336273
g1,WML_noent,306,25,8.636698476038873e-05,0.00019450383842922747,0.890625,0.31158721446990967,0.4485893249511719,0.5838184952735901
g1,WML_noent,306,26,0.0001760772429406643,0.00019432511180639267,0.9739583333333334,0.3246525824069977,0.40253129601478577,0.1515265256166458
g1,WML_noent,306,27,0.00017195520922541618,0.00019066994718741626,0.9791666666666666,0.38108938932418823,0.3362734019756317,0.17138957977294922
g1,WML_noent,306,28,0.0001430818228982389,0.00018484954489395022,0.9479166666666666,0.4320210814476013,0.38486215472221375,0.31052345037460327
g1,WML_noent,307,0,0.0001311732776230201,0.0002036674995906651,0.9479166666666666,0.1029442846775055,0.6888923048973083,0.36790788173675537
g1,WML_noent,307,1,0.00015037879347801208,0.00020320691692177206,0.9427083333333334,0.13079571723937988,0.6038100123405457,0.2753610610961914
g1,WML_noent,307,2,0.0001675839303061366,0.00020365972886793315,0.9583333333333334,0.10004416853189468,0.8098486065864563,0.19245372712612152
g1,WML_noent,307,3,4.633724529412575e-05,0.00020707753719761968,0.9635416666666666,0.16210514307022095,0.19744843244552612,0.7767120003700256
g1,WML_noent,307,4,0.00010988217400154099,0.00020323287753853947,0.9375,0.18321582674980164,0.36709606647491455,0.47050461173057556
g1,WML_noent,307,5,0.00015247712144628167,0.00018178028403781354,0.9427083333333334,0.5051769018173218,0.3094874918460846,0.26524975895881653
g1,WML_noent,307,6,0.0001791126560419798,0.0002036251244135201,0.9635416666666666,0.10413453727960587,0.6704063415527344,0.1368996500968933
g1,WML_noent,307,7,3.255957199144177e-05,0.0002036948862951249,0.9322916666666666,0.10951744765043259,0.6238194108009338,0.8431032299995422
g1,WML_noent,307,8,9.877770207822323e-05,0.00020361843053251505,0.953125,0.10003460943698883,0.8170760273933411,0.5240141749382019
g1,WML_noent,307,9,0.00014503249258268625,0.00020698447769973427,0.9479166666666666,0.1828061044216156,0.1857529878616333,0.30112361907958984
g1,WML_noent,307,10,0.0001112522732000798,0.00019729045743588358,0.9270833333333334,0.35389095544815063,0.3488430976867676,0.4639023244380951
g1,WML_noent,307,11,0.0001121641616919078,0.00016021777992136776,0.9010416666666666,0.5706768035888672,0.4117835462093353,0.45950818061828613
g1,WML_noent,307,12,0.00018483541498426348,0.00020384244271554053,0.984375,0.10016801953315735,0.7574520111083984,0.10932298749685287
g1,WML_noent,307,13,0.0001996531937038526,0.0002038446837104857,0.9947916666666666,0.10060574114322662,0.7379714846611023,0.03791976720094681
g1,WML_noent,307,14,0.0002036913501797244,0.0002035891666309908,1.0,0.10002590715885162,0.8512317538261414,0.018460867926478386
g1,WML_noent,307,15,0.00013256432430353016,0.00020340047194622457,0.9583333333333334,0.120950847864151,0.585634708404541,0.36120474338531494
g1,WML_noent,307,16,0.00016267136379610747,0.00020101362315472215,0.9427083333333334,0.14518240094184875,0.7009637355804443,0.2161262482404709
g1,WML_noent,307,17,9.90998451015912e-05,0.00020112194761168212,0.9166666666666666,0.1477535218000412,0.7107247710227966,0.5224619507789612
g1,WML_noent,307,18,0.00015808553143870085,0.00020197279809508473,0.9479166666666666,0.13439472019672394,0.7310404777526855,0.23822419345378876
g1,WML_noent,307,19,0.0001512896124040708,0.00019019984756596386,0.9270833333333334,0.2992361783981323,0.5475714206695557,0.2709721028804779
g1,WML_noent,307,20,0.0001405078946845606,0.0001759287843015045,0.9270833333333334,0.42784780263900757,0.48744773864746094,0.3229265511035919
g1,WML_noent,307,21,0.00011589876521611586,0.0001817429147195071,0.921875,0.4320525825023651,0.3943561017513275,0.44151198863983154
g1,WML_noent,307,22,0.0001530795416329056,0.00020208669593557715,0.9479166666666666,0.1517002284526825,0.6595237851142883,0.2623468339443207
g1,WML_noent,307,23,0.00014537590323016047,0.00019950995920225978,0.9427083333333334,0.1783417910337448,0.6732794642448425,0.29946884512901306
g1,WML_noent,307,24,7.843558705644682e-05,0.00019418299780227244,0.859375,0.27284500002861023,0.561997652053833,0.622037947177887
g1,WML_noent,307,25,0.00015582842752337456,0.00020316484733484685,0.9583333333333334,0.20258906483650208,0.3919123113155365,0.24910062551498413
g1,WML_noent,307,26,0.00011002211977029219,0.00016357522690668702,0.9166666666666666,0.4895859360694885,0.4722071886062622,0.46983012557029724
g1,WML_noent,307,27,0.00014380674110725522,0.00017486451542936265,0.9375,0.42965519428253174,0.4801075756549835,0.30703017115592957
g1,WML_noent,307,28,0.00016358344873879105,0.0001970807497855276,0.9583333333333334,0.3428061604499817,0.3300911486148834,0.21173103153705597
g1,WML_noent,308,0,0.0001443859509890899,0.00020368049445096403,0.9791666666666666,0.10603143274784088,0.6389277577400208,0.3042391240596771
g1,WML_noent,308,1,0.0001923848903970793,0.00020362480427138507,0.9895833333333334,0.11342541128396988,0.6189541220664978,0.07294388860464096
g1,WML_noent,308,2,0.00020184899040032178,0.0002037332160398364,0.9947916666666666,0.100033700466156,0.8284873962402344,0.027338767424225807
g1,WML_noent,308,3,0.00018411556084174663,0.0002072929491987452,0.9791666666666666,0.17161822319030762,0.16117119789123535,0.11279180645942688
g1,WML_noent,308,4,0.0001417954481439665,0.00019786761549767107,0.96875,0.281494140625,0.4433196485042572,0.31672215461730957
g1,WML_noent,308,5,0.00017056871729437262,0.00018668620032258332,0.984375,0.4179190397262573,0.3688497543334961,0.17807072401046753
g1,WML_noent,308,6,0.00018756103236228228,0.00020345012308098376,0.984375,0.11170119047164917,0.6705910563468933,0.09618895500898361
g1,WML_noent,308,7,0.00018201820785179734,0.00020351860439404845,0.9895833333333334,0.11051812767982483,0.6571781039237976,0.1228983998298645
g1,WML_noent,308,8,0.0002006823633564636,0.00020363186195027083,0.9947916666666666,0.10004889965057373,0.8336739540100098,0.032960474491119385
g1,WML_noent,308,9,0.00018731039017438889,0.0002071569033432752,0.984375,0.154413640499115,0.2203831672668457,0.09739664942026138
g1,WML_noent,308,10,0.0001684396411292255,0.00020219478756189346,0.96875,0.21178215742111206,0.4343232214450836,0.1883302479982376
g1,WML_noent,308,11,0.0001662048016441986,0.0001980513916350901,0.9739583333333334,0.39834117889404297,0.2750936448574066,0.19909946620464325
g1,WML_noent,308,12,0.00020269911328796297,0.00020377920009195805,1.0,0.10006309300661087,0.8070425987243652,0.023242250084877014
g1,WML_noent,308,13,0.0002030499163083732,0.00020356199820525944,1.0,0.10008715093135834,0.8702397346496582,0.021551797166466713
g1,WML_noent,308,14,0.00020415526523720473,0.00020375048916321248,1.0,0.10019216686487198,0.7901174426078796,0.01622532494366169
g1,WML_noent,308,15,0.00018841550627257675,0.00020267651416361332,0.9895833333333334,0.13562938570976257,0.6676866412162781,0.09207146614789963
g1,WML_noent,308,16,0.00019468677055556327,0.00020205241162329912,0.9895833333333334,0.13731414079666138,0.6989855766296387,0.06185167655348778
g1,WML_noent,308,17,0.00016332259110640734,0.00019836737192235887,0.9583333333333334,0.18252697587013245,0.7146976590156555,0.21298806369304657
g1,WML_noent,308,18,0.0001660905545577407,0.00020057795336470008,0.9635416666666666,0.17989957332611084,0.6309068202972412,0.19964991509914398
g1,WML_noent,308,19,0.00013274762022774667,0.00017831093282438815,0.9270833333333334,0.39114099740982056,0.5401981472969055,0.36032140254974365
g1,WML_noent,308,20,0.000177777765202336,0.00018939661094918847,0.9895833333333334,0.34785282611846924,0.4310849905014038,0.1433320790529251
g1,WML_noent,308,21,0.00016343175957445055,0.0001853702124208212,0.9739583333333334,0.333266943693161,0.526801347732544,0.21246205270290375
g1,WML_noent,308,22,0.0001857340830611065,0.00020272022811695933,0.984375,0.14209088683128357,0.5871939063072205,0.10499254614114761
g1,WML_noent,308,23,0.00019424226775299758,0.000202854978851974,0.9895833333333334,0.1248561292886734,0.6716756820678711,0.06399369984865189
g1,WML_noent,308,24,0.00011444320989539847,0.00019836272986140102,0.9479166666666666,0.22941429913043976,0.5295214653015137,0.4485260248184204
g1,WML_noent,308,25,0.0001779018057277426,0.00020250315719749779,0.9739583333333334,0.20035050809383392,0.44653716683387756,0.14273440837860107
g1,WML_noent,308,26,0.00017174752429127693,0.0001909811981022358,0.9739583333333334,0.3411409854888916,0.44269582629203796,0.17239044606685638
g1,WML_noent,308,27,0.00015550559328403324,0.00017837373889051378,0.9739583333333334,0.4576236605644226,0.4097856283187866,0.2506563365459442
g1,WML_noent,308,28,0.00016799256263766438,0.00019430031534284353,0.9739583333333334,0.3243459463119507,0.3925987184047699,0.19048459827899933
leap,PW_ent,301,0,0.0007518618949688971,0.0007637810194864869,1.0,0.11674448847770691,0.8174930214881897,0.03901030123233795
leap,PW_ent,301,1,0.0007207737653516233,0.0007340555312111974,1.0,0.22593216598033905,0.6361407041549683,0.07874556630849838
leap,PW_ent,301,2,0.0006959111778996885,0.000721997581422329,0.9947916666666666,0.24050194025039673,0.7117326855659485,0.1105235293507576
leap,PW_ent,301,3,0.0006778946262784302,0.0007026678649708629,1.0,0.30292633175849915,0.5371696352958679,0.13355137407779694
leap,PW_ent,301,4,0.0007621245458722115,0.0007668815087527037,1.0,0.10657473653554916,0.7558603286743164,0.025893086567521095
leap,PW_ent,301,5,0.0007476651226170361,0.0007669663173146546,1.0,0.2975122928619385,0.30899932980537415,0.044374484568834305
leap,PW_ent,301,6,0.0007643057615496218,0.0007667106110602617,1.0,0.1347087025642395,0.5245853066444397,0.023105228319764137
leap,PW_ent,301,7,0.0007479338091798127,0.0007629532483406365,1.0,0.1811828315258026,0.5065727829933167,0.04403097555041313
leap,PW_ent,301,8,0.000760759983677417,0.0007637328817509115,1.0,0.1425512284040451,0.5915728211402893,0.027637286111712456
leap,PW_ent,301,9,0.000736005138605833,0.000757356989197433,1.0,0.2642664611339569,0.4091677963733673,0.059277575463056564
leap,PW_ent,301,10,0.0007510866853408515,0.0007665266748517752,1.0,0.27119389176368713,0.31934693455696106,0.04000120982527733
leap,PW_ent,301,11,0.0007505920366384089,0.0007637161179445684,1.0,0.23950421810150146,0.3900904655456543,0.04063335061073303
leap,PW_ent,301,12,0.0007312376401387155,0.00074146525003016,1.0,0.23204399645328522,0.5287137627601624,0.06537109613418579
leap,PW_ent,301,13,0.0007608206942677498,0.0007667606114409864,1.0,0.10695130378007889,0.7580998539924622,0.027559667825698853
leap,PW_ent,301,14,0.0007606136496178806,0.0007686179014854133,1.0,0.1433982402086258,0.5398356318473816,0.027824297547340393
leap,PW_ent,301,15,0.0007576585630886257,0.0007636069203726947,1.0,0.1325242519378662,0.7170866131782532,0.03160132095217705
leap,PW_ent,302,0,0.0006897504790686071,0.0007267042528837919,0.9947916666666666,0.4120119512081146,0.4226815700531006,0.11839786916971207
leap,PW_ent,302,1,0.0006906176568008959,0.000709032523445785,1.0,0.29074305295944214,0.5827240347862244,0.11728933453559875
leap,PW_ent,302,2,0.0006492703105323017,0.0007255274103954434,0.9947916666666666,0.25899308919906616,0.6060667634010315,0.1701374053955078
leap,PW_ent,302,3,0.0005345987738110125,0.0007123412797227502,0.9895833333333334,0.32665741443634033,0.449632853269577,0.3167044222354889
leap,PW_ent,302,4,0.0007494774763472378,0.0007582742837257683,1.0,0.1323367953300476,0.7431222796440125,0.04205794632434845
leap,PW_ent,302,5,0.0006694387993775308,0.0007555917836725712,0.9947916666666666,0.23198747634887695,0.47130489349365234,0.14435915648937225
leap,PW_ent,302,6,0.0007460655178874731,0.0007594497874379158,0.9947916666666666,0.3009690046310425,0.3376448452472687,0.046418845653533936
leap,PW_ent,302,7,0.0006800552946515381,0.000753562489990145,0.9739583333333334,0.21289128065109253,0.5270596146583557,0.13078968226909637
leap,PW_ent,302,8,0.0007179540116339922,0.0007291759829968214,1.0,0.2470625638961792,0.5888181328773499,0.08234959840774536
leap,PW_ent,302,9,0.0007353271939791739,0.0007670277263969183,0.9947916666666666,0.10930585861206055,0.7361292839050293,0.06014403700828552
leap,PW_ent,302,10,0.0006422742735594511,0.0006837010150775313,0.9895833333333334,0.35997146368026733,0.5557826161384583,0.17907939851284027
leap,PW_ent,302,11,0.0005999314016662538,0.0006458745920099318,0.9947916666666666,0.37188720703125,0.6607474684715271,0.23319971561431885
leap,PW_ent,302,12,0.000729086110368371,0.0007418501190841198,1.0,0.24902616441249847,0.5040975213050842,0.06812108308076859
leap,PW_ent,302,13,0.0007294307579286397,0.0007658971007913351,0.9895833333333334,0.11546789109706879,0.7718594670295715,0.06768051534891129
leap,PW_ent,302,14,0.0007332038949243724,0.000762472627684474,0.9947916666666666,0.15337243676185608,0.6051670908927917,0.06285808235406876
leap,PW_ent,302,15,0.0007463428773917258,0.0007538122590631247,1.0,0.16283172369003296,0.7157542705535889,0.04606443643569946
leap,PW_ent,303,0,0.0007550654117949307,0.0007581580430269241,1.0,0.1419847309589386,0.7731895446777344,0.034915726631879807
leap,PW_ent,303,1,0.0005546005559153855,0.0006451684748753905,0.9791666666666666,0.42761069536209106,0.5740792751312256,0.2911392152309418
leap,PW_ent,303,2,0.0006649500573985279,0.0006886925548315048,1.0,0.2983599901199341,0.7039269804954529,0.15009640157222748
leap,PW_ent,303,3,0.0006282232934609056,0.000645056483335793,1.0,0.35532405972480774,0.6394461989402771,0.19703859090805054
leap,PW_ent,303,4,0.0007585121202282608,0.0007620088872499764,1.0,0.20620539784431458,0.4467669427394867,0.030510440468788147
leap,PW_ent,303,5,0.0006958909798413515,0.0007093561580404639,1.0,0.3030129075050354,0.5743104219436646,0.11054936796426773
leap,PW_ent,303,6,0.000715180765837431,0.0007217282545752823,1.0,0.2525894343852997,0.615533709526062,0.08589411526918411
leap,PW_ent,303,7,0.0006432346999645233,0.000685941893607378,0.9947916666666666,0.4096720814704895,0.4528390169143677,0.17785179615020752
leap,PW_ent,303,8,0.0006091539980843663,0.0006310521857813001,0.9947916666666666,0.38081926107406616,0.6716734766960144,0.22141194343566895
leap,PW_ent,303,9,0.0005276497104205191,0.000547596369870007,1.0,0.51880943775177,0.5847715735435486,0.3255862891674042
leap,PW_ent,303,10,0.00048719983897171915,0.0005181278102099895,0.9635416666666666,0.530278205871582,0.6001341342926025,0.37728723883628845
leap,PW_ent,303,11,0.0005242367624305189,0.0005557033000513911,1.0,0.4552673101425171,0.6901626586914062,0.32994863390922546
leap,PW_ent,303,12,0.0006119575118646026,0.0006861187284812331,0.9635416666666666,0.34042370319366455,0.5597677826881409,0.217828631401062
leap,PW_ent,303,13,0.0006063615437597036,0.000633173156529665,0.9947916666666666,0.3882311284542084,0.6351564526557922,0.22498102486133575
leap,PW_ent,303,14,0.0007311042281799018,0.0007432836573570967,1.0,0.2030896693468094,0.6402890682220459,0.06554173678159714
leap,PW_ent,303,15,0.0005383334937505424,0.0005559573182836175,1.0,0.474661260843277,0.6382918953895569,0.31193089485168457
leap,PW_ent,304,0,0.0007280111312866211,0.0007371912943199277,1.0,0.2449922412633896,0.5714887976646423,0.06949510425329208
leap,PW_ent,304,1,0.0006065236520953476,0.0006247085984796286,1.0,0.4155901074409485,0.6050968170166016,0.22477389872074127
leap,PW_ent,304,2,0.0007199908141046762,0.0007291235961019993,1.0,0.24367474019527435,0.6594850420951843,0.07974620908498764
leap,PW_ent,304,3,0.0006450162618421018,0.0006833282532170415,0.9947916666666666,0.3053988814353943,0.6878147721290588,0.1755746603012085
leap,PW_ent,304,4,0.0007488612900488079,0.0007572232862003148,1.0,0.14602364599704742,0.6983888745307922,0.04284563288092613
leap,PW_ent,304,5,0.0007376549765467644,0.0007546435808762908,0.9947916666666666,0.27665573358535767,0.41658201813697815,0.05716891214251518
leap,PW_ent,304,6,0.0007417887100018561,0.0007478769402951002,1.0,0.1801445037126541,0.6571062207221985,0.05188530683517456
leap,PW_ent,304,7,0.0007368900696747005,0.0007491656579077244,1.0,0.1791805624961853,0.6549106240272522,0.05814651772379875
leap,PW_ent,304,8,0.0006854032981209457,0.000740283983759582,1.0,0.2765715718269348,0.44155576825141907,0.12395411729812622
leap,PW_ent,304,9,0.0007458589388988912,0.0007504445966333151,1.0,0.16690778732299805,0.7112115025520325,0.04668305441737175
leap,PW_ent,304,10,0.0006581686902791262,0.0006721894606016576,1.0,0.33256301283836365,0.6533546447753906,0.15876398980617523
leap,PW_ent,304,11,0.0005434441263787448,0.0005852210451848805,0.9791666666666666,0.5287811756134033,0.44890105724334717,0.30539876222610474
leap,PW_ent,304,12,0.000716525421012193,0.000731085310690105,1.0,0.2438095659017563,0.6059421896934509,0.08417552709579468
leap,PW_ent,304,13,0.0007075684261508286,0.0007199628744274378,1.0,0.24507786333560944,0.7218104004859924,0.09562379866838455
leap,PW_ent,304,14,0.0007511707954108715,0.0007602723781019449,1.0,0.14933694899082184,0.6649349331855774,0.03989354148507118
leap,PW_ent,304,15,0.0006714868359267712,0.0007058270857669413,1.0,0.3112625479698181,0.5058926939964294,0.14174146950244904
leap,PW_ent,305,0,0.0007426366209983826,0.0007568944711238146,1.0,0.13396358489990234,0.8256144523620605,0.05080163851380348
leap,PW_ent,305,1,0.0006546738441102207,0.0007353302789852023,0.9791666666666666,0.2520149350166321,0.5363526940345764,0.16323085129261017
leap,PW_ent,305,2,0.0006667487323284149,0.0006961444159969687,1.0,0.34053727984428406,0.5503008961677551,0.14779742062091827
leap,PW_ent,305,3,0.0006878774147480726,0.0007072038715705276,1.0,0.2754955589771271,0.6663326621055603,0.12079185992479324
leap,PW_ent,305,4,0.0007163166883401573,0.0007512726588174701,0.9895833333333334,0.18525704741477966,0.6428804397583008,0.08444234728813171
leap,PW_ent,305,5,0.0006716831703670323,0.0007360897725448012,0.9895833333333334,0.23977740108966827,0.5154457688331604,0.1414903849363327
leap,PW_ent,305,6,0.0007313883979804814,0.0007455840241163969,1.0,0.2234991490840912,0.5487634539604187,0.06517838686704636
leap,PW_ent,305,7,0.0006987129454500973,0.0007171576144173741,1.0,0.2545399069786072,0.6880661845207214,0.10694251209497452
