cell,seed,coord,median_sigma,mean_sigma,p95_sigma,max_sigma,sat95,sat99
PW_ent,306,23,0.37187904119491577,0.3869144022464752,0.6467012763023376,1.3905878067016602,0.2516189879413787,0.1008780727032282
PW_ent,306,24,0.3781866431236267,0.39997759461402893,0.7201288938522339,1.531139612197876,0.28635982551568745,0.14268150987413467
PW_ent,306,25,0.3221173584461212,0.3349738121032715,0.566681981086731,1.01714289188385,0.20497306436743434,0.0846439157395833
PW_ent,306,26,0.6396685838699341,0.6623656153678894,1.0404810905456543,1.8074733018875122,0.314109273480678,0.1620879437962224
PW_ent,306,27,0.6372752785682678,0.651260495185852,0.9358740448951721,1.4593712091445923,0.2713639841565908,0.1275892879866678
PW_ent,306,28,0.7551593780517578,0.7623044848442078,1.1568413972854614,1.8475850820541382,0.31851359687908193,0.16174123721184352
PW_ent,307,0,0.12180480360984802,0.1643989086151123,0.35933029651641846,1.4776109457015991,0.09182998956217865,0.0257151288909775
PW_ent,307,1,0.18343301117420197,0.21154169738292694,0.3994462192058563,1.5208139419555664,0.050160856170751215,0.009347942500533108
PW_ent,307,2,0.10045988857746124,0.12110873311758041,0.1467868536710739,4.038814544677734,0.006076126536046877,0.0012044631914771887
PW_ent,307,3,0.3010181784629822,0.3272571265697479,0.5756735801696777,3.497760772705078,0.48096518720618175,0.22569241528381004
PW_ent,307,4,0.32018572092056274,0.3632703721523285,0.6172383427619934,3.445404052734375,0.21141058877080002,0.08040918635466598
PW_ent,307,5,0.6122817993164062,0.6300661563873291,0.8788267374038696,1.7282408475875854,0.15361165678050506,0.05331688443904187
PW_ent,307,6,0.12196016311645508,0.17257948219776154,0.40389931201934814,2.3716604709625244,0.09734552107002714,0.027284159783802248
PW_ent,307,7,0.17872367799282074,0.2108682543039322,0.4069965183734894,1.9264724254608154,0.07847404191599743,0.01684159965632392
PW_ent,307,8,0.10044214874505997,0.11094961315393448,0.1312101036310196,1.6245890855789185,0.0027371304058287937,0.00023571606819048884
PW_ent,307,9,0.30243682861328125,0.31661954522132874,0.5659694075584412,1.156105875968933,0.37220270990166543,0.13499812400557784
PW_ent,307,10,0.31768161058425903,0.34799134731292725,0.5980780720710754,3.1161718368530273,0.19557418602546073,0.06364252181591513
PW_ent,307,11,0.6129157543182373,0.6307919025421143,0.8901160359382629,1.5875029563903809,0.17543927131750012,0.06007919739434969
PW_ent,307,12,0.10149658471345901,0.12573499977588654,0.2046995311975479,3.611679792404175,0.05474805197705886,0.011133761640817008
PW_ent,307,13,0.12431202828884125,0.14685051143169403,0.22999149560928345,3.9181015491485596,0.009804150308168315,0.0016619190544749085
PW_ent,307,14,0.10106250643730164,0.13370805978775024,0.24221929907798767,7.562997341156006,0.027314498437055818,0.006503099223801258
PW_ent,307,15,0.1914025843143463,0.2188098430633545,0.39744722843170166,1.7111830711364746,0.05595452301412542,0.008095802573090371
PW_ent,307,16,0.24622128903865814,0.27491965889930725,0.48824137449264526,1.5605478286743164,0.11795673326146346,0.03113196454511129
PW_ent,307,17,0.3214193880558014,0.33419403433799744,0.5299209952354431,1.6663371324539185,0.11229887638566576,0.030472786668474732
PW_ent,307,18,0.2733730673789978,0.2965059280395508,0.5254363417625427,2.368581533432007,0.06553264145127563,0.013642270067879594
PW_ent,307,19,0.4761064052581787,0.48618587851524353,0.7162929177284241,1.4307856559753418,0.21674244701303583,0.09511805096766253
PW_ent,307,20,0.5226448774337769,0.5343706011772156,0.7399994730949402,1.4215294122695923,0.2489634407028515,0.11334957155818358
PW_ent,307,21,0.538291871547699,0.562335193157196,0.8768604397773743,1.8934311866760254,0.29066868752509584,0.1503834176949619
PW_ent,307,22,0.23890048265457153,0.29143086075782776,0.6209964752197266,2.865191698074341,0.17574897610880927,0.05775740579726644
PW_ent,307,23,0.2862192690372467,0.3075646162033081,0.504717230796814,1.2255544662475586,0.1498862669418082,0.0456332187867786
PW_ent,307,24,0.3433797359466553,0.35954344272613525,0.5899890065193176,1.8768903017044067,0.18934365371371473,0.08452574351946525
PW_ent,307,25,0.28335851430892944,0.31011444330215454,0.534025251865387,2.4159231185913086,0.09298255100105324,0.02517286121631117
PW_ent,307,26,0.5272426605224609,0.5349858403205872,0.7704774737358093,1.4227627515792847,0.26948497783486575,0.12907992466350912
PW_ent,307,27,0.5723450183868408,0.5762906670570374,0.8013806343078613,1.1839065551757812,0.1900262900235423,0.069422376509639
PW_ent,307,28,0.49214982986450195,0.508904755115509,0.7342526316642761,2.460956335067749,0.26254185226363713,0.12263867411261331
PW_ent,308,0,0.12635183334350586,0.1702180951833725,0.3958407938480377,1.75833261013031,0.1369442446290375,0.0327502796556878
PW_ent,308,1,0.18319359421730042,0.21385549008846283,0.409473717212677,1.5780344009399414,0.09005853391976999,0.029642258886699375
PW_ent,308,2,0.1007094532251358,0.1165873184800148,0.15161985158920288,5.541468620300293,0.007823744416381782,0.0011316895786868347
PW_ent,308,3,0.25551271438598633,0.29773736000061035,0.5864617824554443,1.788683533668518,0.4853087978795945,0.2680440985182065
PW_ent,308,4,0.3343495726585388,0.3764704167842865,0.6486698389053345,2.509986162185669,0.1641480409242719,0.054649043826839584
PW_ent,308,5,0.5476141571998596,0.5690332055091858,0.820844829082489,1.957337498664856,0.14771091221239294,0.04746744000297279
PW_ent,308,6,0.11999975889921188,0.15445242822170258,0.3145132064819336,1.328096628189087,0.09382552070080241,0.022917127134264137
PW_ent,308,7,0.18049223721027374,0.2099379450082779,0.39607304334640503,1.4970284700393677,0.057788398386843166,0.011861616762481757
PW_ent,308,8,0.10054994374513626,0.1140693947672844,0.1542336344718933,1.593898057937622,0.010979396026835897,0.0010183473749480955
