d,c_star,c_cell,sigma,omega,policy_reachable,is_argmin_cell,pw_2Cov_over_VarE,pw_2Cov_over_MSE,pw_VarE_over_MSE,pw_smooth_over_MSE,pw_2Cov_pooled_over_VarE,zo_2Cov_over_VarE,zo_2Cov_over_MSE,zo_VarE_over_MSE,zo_smooth_over_MSE,zo_2Cov_pooled_over_VarE
2,1.5182050010586579,1.3458456933361076,0.4953046867365847,2.717207669088465,True,False,8.327805178951083,0.03428306735267062,0.004116699012042534,0.9988556176680856,0.7220145731890735,18.36071904953341,0.0123465126314201,0.0006724416727967881,0.9972872433813074,3.0341887310616573
2,1.5182050010586579,1.3458456933361078,0.6687245086537824,2.012556255857059,True,False,10.740695297631756,0.02864902525316914,0.0026673343260641648,1.0006371349042182,1.2388657837122385,21.6455289650556,0.01310074359699587,0.0006052401684498274,0.9988505042208572,0.8992390774170178
2,1.5182050010586579,1.3458456933361076,0.9028633898472894,1.4906415615808106,True,False,13.83947931401641,0.026711999372601505,0.0019301303731526958,0.9983316464594562,0.13562650287760442,23.689363335473253,0.01337126500009207,0.0005644417205619657,0.9990123125604203,0.7498483963881688
2,1.5182050010586579,1.3458456933361076,1.2189807464475195,1.1040746109061288,True,False,14.818983930416783,0.021326800469198444,0.0014391540317028083,0.9964962006407839,1.4346242876243707,23.812748955536456,0.011777122300702105,0.0004945721437996317,0.9979601208003642,3.1245331448794804
2,1.5182050010586579,1.3458456933361076,1.6457795021028379,0.8177557756774221,True,False,15.253154338317698,0.01852052981737211,0.0012142098222166667,0.9991838059405805,0.3277981741826608,26.436854264848296,0.012220252945902505,0.00046224308018942843,1.0007955371946917,2.721036460655692
2,1.5182050010586579,1.3458456933361078,2.222012265112078,0.6056877878071585,True,False,16.464655351349904,0.018091321298237584,0.001098797448970246,1.0024084589499316,3.191904388009546,26.604996445237735,0.011860439019567067,0.00044579742921522066,1.0018558202524799,5.162922733196327
2,1.5182050010586579,1.3458456933361076,2.999999999999996,0.4486152311120365,True,False,18.518028666379916,0.019167111898267763,0.0010350514217026935,1.0059758577806535,6.773488790366159,29.746539901202745,0.01297465273009999,0.00043617351037104603,1.0044093268907832,11.109112052752817
4,2.049549228059748,1.8170633634214732,0.01,181.70633634214732,False,True,0.06873513450968392,0.06309175984152136,0.9178967974905545,0.09168046625470873,0.010433922170168334,3.7908091084755564,0.0037407289172945706,0.0009867890495807306,0.9990337888167152,0.020853358986928115
4,2.049549228059748,1.817063363421473,0.013501275609964631,134.58456933361077,False,False,0.10318359892343248,0.08832849623179184,0.8560323263907098,0.1548129226683961,0.012669205034385624,3.368913049100468,0.0033577331060625827,0.0009966814391244468,0.9986334390802427,0.371111035195037
4,2.049549228059748,1.8170633634214732,0.018228444309622584,99.68285458470345,False,False,0.1406988347740736,0.10617343413952741,0.7546148787231595,0.24905061499113335,0.004857436313069918,2.843925555941206,0.002837946445452213,0.0009978975854425928,0.9992214090111622,0.2197686413957029
4,2.049549228059748,1.8170633634214728,0.024610725056510595,73.83217516953168,False,False,0.1918357912916608,0.11799917238688705,0.6151050937490856,0.37038041972404584,0.02359675878865244,3.5142306600147077,0.003477058975752882,0.0009894225257650931,0.9979600587261015,1.0617493747892863
4,2.049549228059748,1.8170633634214728,0.03322761819490119,54.68533292886767,False,False,0.26121051253369443,0.1324640103169959,0.5071159235978641,0.5565962694207268,0.12563634871997043,3.657825585576221,0.0036208307839737893,0.000989886122031539,0.9987506606825978,0.2621040840920113
4,2.049549228059748,1.8170633634214732,0.04486152311120365,40.503826829893846,False,False,0.34232454779892213,0.11731311469582631,0.3426955953060509,0.6846512127836843,0.07979912337452844,3.536794416076592,0.003515102774110149,0.0009938668637713736,1.0000766144943214,1.0770872811181156
4,2.049549228059748,1.817063363421473,0.06056877878071584,29.99999999999996,False,False,0.4714505344967509,0.09743912810074311,0.206679430758848,0.7499826667695294,0.20968657748137776,3.540028876792529,0.0034999481398460767,0.0009886778502827445,0.9984021027182131,0.6161960959580602
4,2.049549228059748,1.8170633634214728,0.0817755775677422,22.22012265112078,False,False,0.6516722754210303,0.08599321707222972,0.13195776514609509,0.8593741970894838,0.06568797035039108,3.0935627202196465,0.003085978355327928,0.0009975483397048502,0.9991502960282765,0.14820772297096926
4,2.049549228059748,1.8170633634214732,0.11040746109061289,16.457795021028378,True,False,0.8174886502579588,0.06324192581714969,0.0773612279475607,0.9151695810766585,0.09654954004665368,3.913695883715936,0.003833186713525651,0.0009794288640245998,0.9989605540345796,0.06127765231343104
