d,sigma,omega,r,var_pw_e,var_zo_e,mse_pw,mse_zo,mse_wml,cos_pw,cos_zo,cos_wml,win_wml_vs_pw,win_zo_vs_pw,om_meas,ratio_e,mse_ratio_zo_pw,mse_ratio_wml_pw
8,0.2,1.0,0.07071067811865475,0.0006365447468431243,0.12786852032943402,0.06549683222435074,0.10295394471243827,0.1227765094227469,0.8362579194391232,0.7426151382189043,0.6930587264431327,0.150146484375,0.16583251953125,1.0037366931811882,200.87907560872083,1.5718919711992045,1.8745411839490527
8,0.2,2.0,0.1414213562373095,0.006968681134340446,0.6115558649026889,0.17474838600454584,0.19958110926124709,0.2250020132762387,0.5631290349886353,0.5010472268468823,0.43749496680940325,0.27459716796875,0.3192138671875,2.000056615578974,87.75776264020004,1.1421055943604266,1.287577061057294
8,0.2,4.0,0.282842712474619,0.09501854074239269,1.8061079872263117,0.20836819527417264,0.24632998903538586,0.23818866495681876,0.4790795118145684,0.38417502741153525,0.404528337607953,0.399993896484375,0.311676025390625,4.000000070094378,19.00795332274045,1.1821861235168964,1.1431143061128313
8,0.2,8.0,0.565685424949238,0.8856074324775408,2.8730048929640404,0.19700613353352564,0.2599800920109485,0.2567974059558956,0.5074846661661859,0.35004976997262877,0.3580064851102609,0.346954345703125,0.31060791015625,7.999999905637323,3.244106573187438,1.3196548114919795,1.303499547704158
8,0.2,16.0,1.131370849898476,4.010574345416327,3.017690436778928,0.16011735131662097,0.21602081126268874,0.2471165872347605,0.5997066217084476,0.4599479718432782,0.3822085319130988,0.302276611328125,0.35333251953125,15.999999953394784,0.7524334862980006,1.3491405490184667,1.543346709165233
8,0.2,32.0,2.262741699796952,16.069173282686535,3.044387290999784,0.23293466138058555,0.21701000783402716,0.24688845432924347,0.4176633465485361,0.45747498041493206,0.3827788641768912,0.471588134765625,0.536285400390625,31.999999827116753,0.18945512861448252,0.9316346762127448,1.0599043219500046
8,0.2,64.0,4.525483399593904,63.78661665586742,3.0357631255154356,0.2952412767899659,0.21718753565216461,0.24711299105199558,0.2618968080250851,0.45703116086958845,0.38221752237001094,0.59539794921875,0.658294677734375,63.99999961461236,0.047592477617892134,0.7356272741181492,0.8369865952984321
8,0.4,0.5,0.07071067811865475,0.00014119325387139235,0.03563639239084411,0.030074494713160184,0.08757525082265492,0.101185188176805,0.9248137632170996,0.7810618729433627,0.7470370295579876,0.07611083984375,0.05926513671875,0.53917840789053,252.39444104959836,2.9119442124603077,3.364485060908696
8,0.4,1.0,0.1414213562373095,0.002604875202047191,0.1118394414114595,0.07574031842537571,0.12681819064381036,0.144284314879787,0.8106492039365607,0.682954523390474,0.6392892128005326,0.149566650390625,0.146728515625,1.000068916945307,42.934663942274106,1.6743815352289535,1.9049869063059892
8,0.4,2.0,0.282842712474619,0.021355147815900033,0.4730173263639841,0.15803154498185149,0.19200212849798926,0.2074018052503584,0.6049211375453714,0.5199946787550269,0.48149548687410404,0.296478271484375,0.303558349609375,2.0000000799565774,22.150037566670353,1.2149607758377543,1.3124076289589945
8,0.4,4.0,0.565685424949238,0.22872641756495257,0.7227197072115156,0.08056868123737762,0.15148683136870789,0.18629796558640627,0.7985782969065559,0.6212829215782303,0.5342550860339843,0.158966064453125,0.1915283203125,3.9999999675170743,3.1597561615561145,1.8802198204335228,2.3122876373949937
8,0.4,8.0,1.131370849898476,0.99564561380765,0.7555865233972223,0.09027931244208581,0.13510774902583222,0.17910160104438794,0.7743017188947856,0.6622306274354195,0.5522459973890301,0.2244873046875,0.30364990234375,7.999999845319007,0.7588910280110921,1.496552702619483,1.9838609333592525
8,0.4,16.0,2.262741699796952,3.967830735650862,0.7557104228755656,0.16463349748500056,0.1349296296305643,0.1795772117477154,0.5884162562874986,0.6626759259235893,0.5510569706307115,0.4156494140625,0.510223388671875,15.999999985534213,0.19045933993240333,0.8195757952773703,1.0907695851148174
8,0.4,32.0,4.525483399593904,16.222470800442622,0.7594176884874901,0.23605316950831945,0.1355336938547248,0.17956139037181332,0.40986707622920127,0.6611657653631879,0.5510965240704666,0.601837158203125,0.699310302734375,32.00000007772019,0.04681270182756438,0.5741659564962887,0.7606819715482993
8,0.4,64.0,9.050966799187808,64.54214438276924,0.754947098895546,0.2983424924453982,0.13574346515568864,0.18040432923298405,0.2541437688865045,0.6606413371107784,0.5489891769175399,0.682373046875,0.774932861328125,63.99999993097772,0.011696963373548735,0.4549920597734901,0.6046886843180783
8,0.8,0.5,0.1414213562373095,0.0005001237359324633,0.03507925231362264,0.044918742383507085,0.13801983119969627,0.14271570393499003,0.8877031440412324,0.6549504220007594,0.643210740162525,0.09521484375,0.0496826171875,0.5000012275289797,70.14114666687153,3.072655730681661,3.1771972313141
8,0.8,1.0,0.282842712474619,0.007638356399200177,0.09435829429512295,0.04474903683144135,0.13028809801957147,0.13850471428085295,0.8881274079213967,0.6742797549510713,0.6537382142978676,0.09088134765625,0.058563232421875,1.0000000030691478,12.353219640943088,2.9115285432921114,3.0951440318719317
8,0.8,2.0,0.565685424949238,0.05663231375163928,0.17947382190123262,0.06117376486749482,0.15244932888422325,0.18057544522318245,0.847065587831263,0.6188766777894419,0.5485613869420439,0.101287841796875,0.094757080078125,1.9999999987223396,3.169106293066431,2.4920704032919256,2.9518445630135264
8,0.8,4.0,1.131370849898476,0.24938122616965433,0.1891023586357446,0.05559752211991449,0.1393882764684727,0.16373275890171254,0.8610061947002139,0.6515293088288182,0.5906681027457186,0.118682861328125,0.126617431640625,3.9999999951595693,0.7582862653305668,2.507095121394721,2.9449650390635855
8,0.8,8.0,2.262741699796952,1.0058564675329982,0.18934518502756542,0.10276782641978735,0.13886486086298352,0.16295349450960905,0.7430804339505317,0.6528378478425412,0.5926162637259774,0.2838134765625,0.318634033203125,8.000000036074537,0.1882427474885762,1.3512483984602977,1.5856469888151035
8,0.8,16.0,4.525483399593904,4.014760529759297,0.1882154301582048,0.16952879025011786,0.13758908339702594,0.1628955059623291,0.5761780243747054,0.6560272915074351,0.5927612350941773,0.489837646484375,0.552276611328125,16.000000493937478,0.04688086095373892,0.8115971522832848,0.9608722254314315
8,0.8,32.0,9.050966799187808,15.880866567517701,0.18905402318647302,0.2399280090905977,0.14037529994580797,0.16372703710929407,0.40017997727350574,0.6490617501354801,0.5906824072267648,0.65142822265625,0.705841064453125,32.0000000238088,0.011904515561711163,0.5850725827212685,0.6824006823124604
8,0.8,64.0,18.101933598375616,63.73110189061457,0.189075055707042,0.2988034167180167,0.13945448116868234,0.16272493237992178,0.2529914582049581,0.6513637970782942,0.5931876690501956,0.736358642578125,0.78411865234375,64.00000044868864,0.0029667626966745787,0.46670979435381327,0.5445885932873608
16,0.05,0.5,0.00625,1.8669557265589022e-06,0.07944842388405451,0.027471025679545232,0.09586728227902055,0.1460850168868098,0.9313224358011369,0.7603317943024486,0.6347874577829755,0.0010986328125,0.00506591796875,1.6954587754554087,42555.065850699444,3.489759843601427,5.317785312820841
16,0.05,1.0,0.0125,3.993682754350462e-05,0.25420460863098227,0.0593577895527955,0.12172346576104401,0.16801180576547825,0.8516055261180113,0.6956913355973899,0.5799704855863044,0.02178955078125,0.048065185546875,1.2165648934383815,6365.167797919553,2.0506738319960123,2.8304929653089754
16,0.05,2.0,0.025,0.0007240013015191783,0.8478529601811972,0.1293956528971304,0.1789745675660792,0.21559645525518345,0.6765108677571741,0.552563581084802,0.46100886186204126,0.110107421875,0.15679931640625,1.803848085111224,1171.0655193604484,1.3831574984081116,1.6661800487732206
16,0.05,4.0,0.05,0.00796901754290907,4.792092536664784,0.2952192312394507,0.31444990924910193,0.31961083093627995,0.26195192190137323,0.21387522687724514,0.20097292265930006,0.38580322265625,0.377197265625,4.17700363868696,601.3404426407427,1.0651403295405688,1.0826219877154457
16,0.05,8.0,0.1,0.15364210228207828,14.4646464950612,0.2803447671532808,0.31198683912297503,0.3016627723456889,0.29913808211679793,0.22003290219256239,0.24584306913577778,0.40325927734375,0.342071533203125,7.999724939924718,94.14507013516985,1.1128684237305333,1.0760421013342913
16,0.05,16.0,0.2,1.9881453575079213,46.29759033109353,0.3887083618704347,0.4072645803618251,0.3908598749206412,0.028229095323913087,-0.018161450904562948,0.022850312698396796,0.519256591796875,0.468231201171875,16.000000046600796,23.286823650120898,1.0477381510449102,1.0055350315590166
16,0.05,32.0,0.4,14.782577710524524,90.13159146497111,0.24753942095333828,0.33766848835034985,0.34339620531877274,0.38115144761665426,0.15582877912412532,0.14150948670306807,0.235260009765625,0.233154296875,31.999999579675666,6.097149849636948,1.3640998554892843,1.3872384608328856
16,0.05,64.0,0.8,63.561023667459,96.72879437227944,0.29270578058098495,0.3640086490622478,0.3684842692816779,0.26823554854753767,0.08997837734438048,0.07878932679580514,0.343719482421875,0.35205078125,64.00000019427249,1.5218256219149153,1.2435991128693646,1.2588896213470124
16,0.1,0.5,0.0125,9.762849575964742e-06,0.06409977414806954,0.021787403904248208,0.09394939811707417,0.14027348618000024,0.9455314902393795,0.7651265047073146,0.6493162845499993,0.0006103515625,0.00299072265625,0.5929407095735875,6565.682862294368,4.312096958865094,6.438283642992871
16,0.1,1.0,0.025,0.000127203554914203,0.29953555371640206,0.07120794949165599,0.13348413889510596,0.1745505440336416,0.82198012627086,0.6662896527622351,0.5636236399158959,0.02978515625,0.06195068359375,1.1265476430593016,2354.773448890124,1.874567935855917,2.451278899051785
16,0.1,2.0,0.05,0.001975983882068975,1.1946840476545255,0.20580626662779467,0.24406910355849476,0.26888735235393724,0.4854843334305132,0.389827241103763,0.3277816191151568,0.210357666015625,0.242950439453125,2.0681183483087504,604.6021217559826,1.1859167728837883,1.3065071183679073
16,0.1,4.0,0.1,0.02844025870513183,4.563616593318274,0.23727341126976323,0.26902884731474314,0.2788598884821737,0.40681647182559194,0.3274278817131422,0.30285027879456583,0.319671630859375,0.2999267578125,4.000007241697237,160.46325881328232,1.1338347852590875,1.1752681726530645
16,0.1,8.0,0.2,0.40405428968664936,13.48994538175782,0.32598163288803883,0.3492062222063533,0.34474094456479876,0.18504591777990298,0.12698444448411672,0.13814763858800297,0.457489013671875,0.3914794921875,7.999999989994657,33.386467427977294,1.0712450855361264,1.0575471431030072
16,0.1,16.0,0.4,3.6942025405565952,22.618956635850708,0.2607883712594655,0.3501396264714491,0.3493059767252409,0.34802907185133614,0.1246509338213772,0.12673505818689762,0.2939453125,0.2747802734375,16.00000003379554,6.1228252613466,1.342619783161595,1.3394231308638633
16,0.1,32.0,0.8,15.920288059893558,24.20435671364957,0.2338713662339829,0.3256899804894311,0.3360531796581855,0.41532158441504274,0.1857750487764222,0.15986705085453626,0.286529541015625,0.30316162109375,32.000000096627986,1.5203466559518646,1.3926030609646578,1.436914595701177
16,0.1,64.0,1.6,63.674871259717904,24.222038482927424,0.29331352807658,0.32558613691600935,0.3367851200936426,0.26671617980854995,0.18603465770997663,0.15803719976589353,0.408294677734375,0.42816162109375,64.00000104732464,0.38040184461669746,1.1100276862477458,1.148208615886659
16,0.2,0.5,0.025,2.92195893204619e-05,0.08051477252786791,0.02581216798115453,0.10666522497542766,0.1448229780158357,0.9354695800471138,0.7333369375614309,0.6379425549604107,0.00128173828125,0.001922607421875,0.6666459457324864,2755.5066446976043,4.132362111284258,5.610647587663733
16,0.2,1.0,0.05,0.0008193615569648161,0.16757087226659106,0.044713449717434975,0.12186740806854324,0.15452526757662752,0.8882163757064127,0.6953314798286419,0.6136868310584311,0.0167236328125,0.022186279296875,0.9483032188713976,204.51395460549617,2.7255201474876105,3.4559012680333177
16,0.2,2.0,0.1,0.012853431802061726,0.5985199412506184,0.09036618604971733,0.15928712327459227,0.20295484644613954,0.7740845348757066,0.6017821918135192,0.4926128838846511,0.083740234375,0.087249755859375,1.9999372923857273,46.564991394330505,1.7626850289659926,2.245915815618008
16,0.2,4.0,0.2,0.11643309212964707,3.0594501825488396,0.19054121406784377,0.25024540598729117,0.26344377639896566,0.5236469648303905,0.37438648503177197,0.34139055900258575,0.2646484375,0.218902587890625,3.999999915686491,26.276465965038295,1.3133400414788436,1.3826078399246702
16,0.2,8.0,0.4,0.898779342087531,5.713898004561619,0.2443188860302081,0.3259915041700092,0.32114476696915595,0.3892027849244797,0.18502123957497682,0.19713808257711016,0.318511962890625,0.281890869140625,7.99999996125204,6.35739801416703,1.3342869618753213,1.3144492109768744
16,0.2,16.0,0.8,4.001209513153078,6.062491506735703,0.16198846896914612,0.2623691340365403,0.2873271779935189,0.5950288275771347,0.34407716490864926,0.2816820550162026,0.213592529296875,0.246368408203125,15.999999805822478,1.5151647237683064,1.6196778431587844,1.7737508096841512
16,0.2,32.0,1.6,16.154467936214417,6.056815711540063,0.2344284750037756,0.26311317589455097,0.2881042939087213,0.41392881249056096,0.3422170602636225,0.2797392652281968,0.375518798828125,0.425323486328125,31.999999602438635,0.3749313029345983,1.1223601394425886,1.2289645867639638
16,0.2,64.0,3.2,64.16619339198998,6.051582401154693,0.29332619249499087,0.2645883523902205,0.28907287146993205,0.2666845187625228,0.33852911902444877,0.2773178213251699,0.519073486328125,0.575225830078125,64.00000004077162,0.0943110706939665,0.9020277055372028,0.9854996889678325
16,0.4,0.5,0.05,0.00016621275215680106,0.05697059037257442,0.0322552344698397,0.14424074697339676,0.1738453785605891,0.9193619138254009,0.6393981325665081,0.5653865535985272,0.00341796875,0.002044677734375,0.4887646899746856,342.75703658904433,4.471855478473401,5.389679579701814
16,0.4,1.0,0.1,0.0030867545531704397,0.15960353894534107,0.052232620648263214,0.15967225025990875,0.18801751094966693,0.869418448379342,0.6008193743502281,0.5299562226258328,0.017303466796875,0.014495849609375,1.0000042051819737,51.705937804938365,3.0569450331651704,3.5996185643409544
16,0.4,2.0,0.2,0.028136515052053127,0.782487391784914,0.11801653002922438,0.19653886773829943,0.23513413671700945,0.704958674926939,0.5086528306542515,0.41216465820747633,0.069122314453125,0.098541259765625,1.999999996533483,27.81038768793137,1.6653503343102072,1.9923830725982477
16,0.4,4.0,0.4,0.2285743332757909,1.4233074881410865,0.10260753808693478,0.2195830839402926,0.24894530234719053,0.743481154782663,0.45104229014926844,0.3776367441320237,0.08203125,0.0986328125,4.000000014704705,6.226891128776767,2.1400287740482544,2.426189215613675
16,0.4,8.0,0.8,1.0134384196545234,1.5132929203961862,0.0951961180170034,0.19999219956269967,0.24362775531608488,0.7620097049574915,0.5000195010932507,0.39093061170978777,0.10791015625,0.151824951171875,8.000000006715517,1.49322631848915,2.100844065164277,2.55921943447914
16,0.4,16.0,1.6,3.97975092748443,1.5099365737882022,0.162258234466261,0.1990690462009416,0.2428732150046962,0.5943544138343475,0.502327384497646,0.39281696248825954,0.2833251953125,0.3779296875,15.999999795565156,0.3794047922347295,1.2268656001081708,1.4968313676258926
16,0.4,32.0,3.2,15.852720798912799,1.519438344166388,0.23392213048640187,0.19983557150685446,0.2434304444021601,0.4151946737839953,0.5004110712328638,0.39142388899459973,0.473358154296875,0.57861328125,32.000000045908,0.0958471648772489,0.8542824532733602,1.0406473466019965
16,0.4,64.0,6.4,63.88001667903032,1.5128734392366188,0.2910772163144008,0.20049460820605908,0.24334897510556275,0.27230695921399795,0.49876347948485233,0.3916275622360931,0.640655517578125,0.7501220703125,64.00000046763641,0.023683047029216645,0.6888021355457074,0.8360289348195311
16,0.8,0.5,0.1,0.0006390369296788983,0.05250218859411076,0.058620614494296744,0.21481988648369854,0.23756915299417813,0.8534484637642581,0.4629502837907537,0.40607711751455466,0.01043701171875,0.004241943359375,0.4999848773898189,82.15830127453187,3.664579232696351,4.052655453096478
16,0.8,1.0,0.2,0.008684528282800042,0.1546885979209559,0.06146312567759153,0.2139323474130599,0.23726232783271695,0.8463421858060213,0.4651691314673503,0.40684418041820763,0.011322021484375,0.004669189453125,1.000000000131004,17.81197468460332,3.4806616984507865,3.8602385612031926
16,0.8,2.0,0.4,0.06003704246853901,0.3483559605182361,0.0639186603681062,0.21972205073756979,0.24539736272788737,0.8402033490797345,0.4506948731560756,0.3865065931802817,0.0145263671875,0.0074462890625,1.9999999957319683,5.802350452235947,3.4375259035811325,3.8392131705303147
16,0.8,4.0,0.8,0.24948854083925767,0.3789637633046049,0.07492420952755824,0.2238544713521868,0.2529735038422467,0.8126894761811044,0.44036382161953297,0.3675662403943833,0.02935791015625,0.0267333984375,4.00000001814638,1.5189626025700576,2.9877455199557335,3.376392029190502
16,0.8,8.0,1.6,1.0018969794656845,0.37836577325521104,0.11513258517367272,0.22436765708303305,0.25252778433859085,0.7121685370658182,0.43908085729241725,0.36868053915352283,0.117706298828125,0.131927490234375,8.000000032466097,0.37764938013586485,1.948776332474284,2.1933650144106744
16,0.8,16.0,3.2,4.026253452061836,0.3792559434774544,0.1774515108005153,0.22374798672171528,0.25336298856997314,0.5563712229987118,0.4406300331957117,0.3665925285750671,0.284423828125,0.330474853515625,15.999999982143194,0.09419574500041428,1.2608964877917823,1.4277871595852167
16,0.8,32.0,6.4,15.925513786217083,0.3766283228359622,0.23982036727158426,0.2237169592002432,0.25257189535997104,0.40044908182103933,0.44070760199939196,0.3685702616000723,0.477294921875,0.5509033203125,32.00000006468097,0.02364936716590704,0.932852208281773,1.0531711640402348
16,0.8,64.0,12.8,64.11376867108447,0.37802982252239486,0.2943899490367256,0.2236532508870828,0.2534552551320162,0.264025127408186,0.440866872782293,0.36636186216995936,0.61968994140625,0.69378662109375,64.0000002690835,0.005896234621018116,0.7597176860789554,0.8609507762114436
32,0.05,0.5,0.004419417382415922,2.884236218366944e-06,0.10301090204763336,0.017951761212433928,0.13329353337848543,0.19318509070640505,0.9551205969689152,0.6667661665537864,0.5170372732339874,0.0,0.0,0.8062391585224696,35715.140594815144,7.425095053412494,10.761344718232953
32,0.05,1.0,0.008838834764831844,3.639002297603888e-05,0.5303522125978941,0.0726738258752549,0.17133120574724064,0.2230963057877019,0.8183154353118628,0.5716719856318984,0.4422592355307452,0.0009765625,0.004730224609375,1.4623617694467945,14574.110407874876,2.357536619048126,3.06983020504037
32,0.05,2.0,0.017677669529663688,0.0006363432662410204,1.9560510994289892,0.12460212762475543,0.20733728565036746,0.25192943411360064,0.6884946809381115,0.48165678587408123,0.3701764147159983,0.03021240234375,0.051055908203125,2.351211824476626,3073.892980723581,1.6639947455373512,2.021871045992864
32,0.05,4.0,0.035355339059327376,0.010443308008099318,7.249532348630225,0.18360153801862206,0.24891997520932427,0.2725628888472935,0.5409961549534448,0.3777000619766893,0.3185927778817661,0.071044921875,0.08856201171875,4.118673032139169,694.1796931592789,1.355761928225662,1.4845348889160637
32,0.05,8.0,0.07071067811865475,0.1143444046218152,35.87354903646374,0.310428139671718,0.34724050612900237,0.3528646229235075,0.22392965082070487,0.13189873467749394,0.11783844269123124,0.37103271484375,0.327880859375,7.998892901817143,313.7324397736171,1.118585790889363,1.1367030814173826
32,0.05,16.0,0.1414213562373095,1.797752182456378,97.02709347401142,0.34373250461241345,0.37632877291912764,0.369536766558577,0.14066873846896635,0.05917806770218075,0.07615808360355739,0.4407958984375,0.37750244140625,15.99999986652901,53.971339554396984,1.0948303342550312,1.0750707646204711
32,0.05,32.0,0.282842712474619,14.968250928650448,178.66024443150016,0.29326698893659187,0.37420333983034604,0.37651145294747324,0.2668325276585203,0.0644916504241347,0.05872136763131669,0.25396728515625,0.249969482421875,31.999999983578466,11.935946643540692,1.2759817979760881,1.2838521454894465
32,0.05,64.0,0.565685424949238,63.76760074434696,193.8907574012961,0.2885853891227331,0.3734999407110874,0.3770323321198375,0.2785365271931671,0.06625014822228145,0.05741916970040621,0.253204345703125,0.26177978515625,64.00000028533623,3.04058417030038,1.2942441121031278,1.3064844802641362
32,0.1,0.5,0.008838834764831844,1.0771314140000817e-05,0.11113970432649048,0.020599796462611675,0.1422410214899632,0.19634252652385353,0.9485005088434708,0.6443974462750919,0.5091436836903662,0.0,0.0,0.672851675836497,10318.119301131259,6.904972180095495,9.53128478139152
32,0.1,1.0,0.017677669529663688,0.000228814068466405,0.2612523847463234,0.04133578666783097,0.15587516949277538,0.20711299859325763,0.8966605333304226,0.6103120762680615,0.4822175035168559,0.000518798828125,0.0013427734375,0.7670594947366307,1141.7671408813792,3.770949631257004,5.0105009554454805
32,0.1,2.0,0.035355339059327376,0.001869367902143662,2.4314842823755525,0.16827231714641597,0.2404657105883391,0.2732070029884807,0.57931920713396,0.3988357235291522,0.3169824925287982,0.070159912109375,0.0858154296875,2.1385314209712245,1300.6986370030716,1.4290271547108173,1.6236004092744483
32,0.1,4.0,0.07071067811865475,0.03372786879741649,7.944090477136553,0.24008478042561765,0.2920318294315793,0.3176026171369533,0.3997880489359559,0.26992042642105163,0.20599345715761658,0.140472412109375,0.176971435546875,4.0000154033979305,235.53490808601165,1.2163696045783114,1.322876929449312
32,0.1,8.0,0.1414213562373095,0.5187437946497424,21.526079011234863,0.2890670044982057,0.34874699937875275,0.3360036719127998,0.2773324887544857,0.12813250155311792,0.15999082021800043,0.32415771484375,0.272979736328125,8.000000012139818,41.49655231205097,1.2064573055791896,1.1623729678040284
32,0.1,16.0,0.282842712474619,3.591947147400287,45.64879445708635,0.2733044231805343,0.3616970394293798,0.3611347706278243,0.31673894204866415,0.0957574014265504,0.09716307343043921,0.2509765625,0.234466552734375,15.999999920168186,12.70864870328763,1.323421828378009,1.3213645297986
32,0.1,32.0,0.565685424949238,15.94884968116227,48.39686819791977,0.2303046706339759,0.34670466753934603,0.35420361590267535,0.42423832341506024,0.1332383311516348,0.11449096024331147,0.21246337890625,0.22576904296875,31.99999998562276,3.0345052568325954,1.5054174393638986,1.5379784306051376
32,0.1,64.0,1.131370849898476,64.69509944844441,48.53374841746406,0.28755267407336266,0.3468427225652049,0.35471914273090693,0.2811183148165932,0.1328931935869877,0.11320214317273261,0.32550048828125,0.3497314453125,64.00000029913842,0.7501920366648582,1.2061884789731279,1.23357970456713
32,0.2,0.5,0.017677669529663688,5.452764990669996e-05,0.07511200405510342,0.0201213483875006,0.16499813308223243,0.21119398653870622,0.9496966290312485,0.5875046672944189,0.47201503365323444,0.0,0.0,0.3977018877892082,1377.5030499870159,8.20015288760317,10.49601559853216
32,0.2,1.0,0.035355339059327376,0.0005247900333971418,0.5540093240925368,0.07120544031631734,0.1905063206100436,0.23290830299407267,0.8219863992092067,0.523734198474891,0.41772924251481824,0.00152587890625,0.00244140625,1.0015936760802833,1055.6780594826632,2.6754461423699314,3.2709341022177445
32,0.2,2.0,0.07071067811865475,0.008948560429422797,1.9117124403702668,0.1476086936165696,0.2352975836771008,0.2765505422439715,0.6309782659585761,0.41175604080724804,0.3086236443900712,0.030487060546875,0.041473388671875,2.0000006473533425,213.63351741857508,1.5940631809147576,1.8735383090805144
32,0.2,4.0,0.1414213562373095,0.1283041698970262,5.360635998709262,0.16791817663805653,0.2684683540388403,0.297790915665497,0.5802045584048587,0.32882911490289923,0.2555227108362575,0.0618896484375,0.08319091796875,3.999999954301477,41.78068415867994,1.5988046048017612,1.7734287116955654
32,0.2,8.0,0.282842712474619,0.9403566084588053,11.220742735097149,0.16079583634788963,0.30350729424101164,0.32954796358012955,0.5980104091302759,0.24123176439747096,0.17613009104967603,0.068267822265625,0.088409423828125,8.00000011350269,11.932433540811026,1.8875320476853568,2.0494807021441557
32,0.2,16.0,0.565685424949238,4.085923373393513,12.129781821702235,0.15914242980687987,0.30115199652363145,0.32105269472575937,0.6021439254828004,0.24712000869092127,0.1973682631856016,0.10797119140625,0.13275146484375,16.00000010723392,2.9686757957058787,1.8923425819819446,2.0173921883394543
32,0.2,32.0,1.131370849898476,16.014281459214292,12.114995767703743,0.23014523522228802,0.30147181808238244,0.32087398743702855,0.42463691194427977,0.24632045479404385,0.19781503140742843,0.2734375,0.320159912109375,32.00000001730577,0.7565119795451716,1.3099198764258706,1.3942239000825252
32,0.2,64.0,2.262741699796952,64.51968931912302,12.128258667771364,0.2903650171795194,0.30137709890027115,0.3211905254457273,0.2740874570512014,0.24655725274932208,0.19702368638568163,0.434661865234375,0.489501953125,64.00000000551351,0.18797763590868166,1.0379249602025697,1.10616123307702
32,0.4,0.5,0.035355339059327376,0.00018259202106315952,0.09981036297661383,0.039738660032143255,0.2213821357242825,0.2572720790876981,0.9006533499196419,0.44654466068929366,0.35681980228075466,0.0,0.0,0.4948674973073728,546.6304737493919,5.570951198284341,6.474100507656762
32,0.4,1.0,0.07071067811865475,0.0018299578654245813,0.5547609162260463,0.09160272335505432,0.23831352647938137,0.27108487403938003,0.7709931916123642,0.40421618380154656,0.3222878149015499,0.00274658203125,0.001434326171875,1.0000001024558496,303.15502160337024,2.6015987052663547,2.9593538719220023
32,0.4,2.0,0.1414213562373095,0.0313015525832055,1.3763576447919657,0.1140313597940884,0.2519919110819884,0.2853411422291683,0.714921600514779,0.3700202222950292,0.28664714442707917,0.0262451171875,0.027008056640625,2.0000000019775563,43.97090659108184,2.209847462461393,2.502304127078917
32,0.4,4.0,0.282842712474619,0.23414977983906154,2.7930435866651826,0.0941226204293123,0.26177393392393977,0.29716671424844865,0.7646934489267192,0.3455651651901505,0.25708321437887827,0.010040283203125,0.016937255859375,4.000000028654776,11.928448485345273,2.781201083543318,3.1572295043743064
32,0.4,8.0,0.565685424949238,0.9946661976868667,3.0354195893002682,0.1013423771297756,0.26195202839018134,0.29778428398983614,0.746644057175561,0.34511992902454663,0.2555392900254095,0.03143310546875,0.05035400390625,8.000000042653076,3.0516967364119236,2.5848222215543104,2.9383984511089936
32,0.4,16.0,1.131370849898476,3.9940657872412957,3.022500951028005,0.16642028638526407,0.2615040379193536,0.29809714961052636,0.5839492840368399,0.34623990520161596,0.25475712597368394,0.149688720703125,0.213104248046875,15.999999808067804,0.7567479135379112,1.5713471211915238,1.7912308414157483
32,0.4,32.0,2.262741699796952,16.152712743130557,3.025884956951212,0.2346000036653652,0.2617174342229704,0.29817973201477854,0.41349999083658695,0.3457064144425739,0.2545506699630536,0.339080810546875,0.441864013671875,32.00000011209402,0.18732983153173843,1.1155900687720604,1.2710133305884506
32,0.4,64.0,4.525483399593904,64.02307663383779,3.0223050460513794,0.291014991960728,0.26152043635868394,0.29781330557819874,0.2724625200981799,0.3461989091032901,0.2554667360545031,0.52423095703125,0.64117431640625,64.00000013337913,0.04720649498518501,0.8986493602844203,1.0233606989511665
32,0.8,0.5,0.07071067811865475,0.0005435831867743001,0.12343137609607147,0.09626981395680981,0.29300403182723916,0.31607026138196426,0.7593254651079755,0.26748992043190206,0.20982434654508925,0.001953125,0.000274658203125,0.5000261716326799,227.0698930710694,3.0435711858619734,3.2831710002448435
32,0.8,1.0,0.1414213562373095,0.008344177821500872,0.3171424193007863,0.10648212138262901,0.2961408409761297,0.31864413388018875,0.7337946965434275,0.25964789755967577,0.20338966529952815,0.004913330078125,0.001190185546875,1.000000001366089,38.007629521459755,2.781132054197041,2.992466056674288
32,0.8,2.0,0.282842712474619,0.05778926221428611,0.7010222635899364,0.11065714059090254,0.30049722264069995,0.3244915270209781,0.7233571485227437,0.24875694339825008,0.1887711824475546,0.006439208984375,0.002532958984375,2.0000000118896706,12.13066643748631,2.7155701027160353,2.932404771063238
32,0.8,4.0,0.565685424949238,0.2540879910753401,0.7592801046828477,0.10638348632829825,0.295879951422182,0.31956186457105684,0.7340412841792544,0.260300121444545,0.20109533857235787,0.006011962890625,0.003387451171875,4.000000039966395,2.988256554233262,2.7812582726335906,3.0038671940576616
32,0.8,8.0,1.131370849898476,1.0168464644543218,0.7557293570128191,0.13911954297373413,0.2955492150999883,0.31938250991130246,0.6522011425656647,0.2611269622500292,0.20154372522174385,0.0501708984375,0.0518798828125,8.000000027244978,0.7432089144533457,2.1244262939807688,2.2957415118277242
