cell,seed,coord,median_sigma,mean_sigma,p95_sigma,max_sigma,sat95,sat99
PW_ent,308,5,0.5666005611419678,0.6518236994743347,1.4005869626998901,3.4301464557647705,0.16982158760961197,0.06500921177513674
PW_ent,308,6,0.3772926926612854,0.5961973071098328,1.9177974462509155,10.173456192016602,0.1003523329626436,0.037939913982748354
PW_ent,308,7,0.4678882360458374,0.5581668019294739,1.3993375301361084,4.196141242980957,0.4921907924417215,0.2793214764062735
PW_ent,308,8,0.317533016204834,0.4636766016483307,1.3406139612197876,4.395594120025635,0.13758664619497188,0.029167475663014832
PW_ent,308,9,0.878380537033081,1.2176915407180786,3.4385063648223877,19.753559112548828,0.2488189816826566,0.13092330256313753
PW_ent,308,10,0.6370790004730225,1.105120301246643,3.3967010974884033,18.58473014831543,0.30051501969732186,0.1309813008345298
PW_ent,308,11,0.5349370241165161,0.7984349131584167,2.2637412548065186,4.1432976722717285,0.2202368262540808,0.10442853514448668
PW_ent,308,12,0.40561240911483765,1.273795247077942,4.570873260498047,58.5872917175293,0.20639527723441642,0.09957742398660614
PW_ent,308,13,0.6373378038406372,0.9471001625061035,2.4764230251312256,18.06627082824707,0.45768363012043034,0.23928506366498503
PW_ent,308,14,0.38302043080329895,0.4693426191806793,1.170270562171936,2.847996711730957,0.28528395205781504,0.07879796726639378
PW_ent,308,15,0.5770675539970398,0.9366044402122498,2.3324592113494873,35.33396530151367,0.2830846986247794,0.1299357760700817
PW_noent,301,0,1.9738101959228516,3.996781587600708,12.402472496032715,159.6128387451172,0.5894468600123391,0.4366593459520074
PW_noent,301,1,2.58665132522583,2.889620780944824,5.477622032165527,29.341480255126953,0.7296670767117228,0.6180745180463973
PW_noent,301,2,1.418755054473877,1.937217354774475,4.866461277008057,44.23283004760742,0.4870698618436145,0.3285704257237347
PW_noent,301,3,1.2823556661605835,1.5628770589828491,3.514073610305786,26.059947967529297,0.32488611169237397,0.17284019580459167
PW_noent,301,4,2.9990696907043457,6.281838893890381,19.191242218017578,435.3020935058594,0.7822632498628166,0.6632141387828571
PW_noent,301,5,0.8523286581039429,1.1650053262710571,3.0823628902435303,8.743301391601562,0.47027989685515426,0.3356086310198585
