condition,task,arm,d,pad,seed,checkpoint,n_states,eta,eta_src,eta_measured,clip_rate,R2_exact,R2_linear,R_exact_med,R_exact_q25,R_exact_q75,R_linear_med,frac_R_gt_05,frac_R_gt_1,frac_R_gt_3,norm_ratio_med,cosine_linear_med,residual_linear_med,cos_v_c_med,cos_ubar_c_med,cross_fraction_med,direction_change_med,frac_cosvc_lt_09,frac_cosvc_lt_05,ubar_raw_rms,ubar_raw_rms_exp,ubar_raw_mean,ubar_raw_mean_exp,ubar_raw_med,ubar_raw_med_exp,ubar_fit_rms,ubar_fit_meanvec_norm,ubar_raw_meanvec_norm,ubar_fit_minus_raw_rms,logit_spread_med,q_sd_med,ess_med,w_max_med,sigma_med,cloud_between_state_sd,cloud_within_state_sd
leap,leap,B,16,0,102,LeapCubeRotateZAxis_weighted_mle_s102_final,2048,0.011488337069749832,measured,0.011488337069749832,0.15861988067626953,0.20155016449766425,0.03715214584071355,0.20320767226665715,0.1694396522710766,0.24569430562989578,0.03954113954216111,0.00341796875,0.0,0.0,0.19615478591737598,0.5578288807524896,4.640811556199708,0.981042801508975,-0.05037274831813192,-0.019001355235779588,0.01895719849102495,0.00341796875,0.0,0.7077255021723634,0.7071067811865476,0.6973334183784055,0.696151155430724,0.6915685808665035,0.692335244051825,0.6476083811674583,0.13503824737851222,0.018058206813000247,0.28233914198608195,19.380469302152854,0.22264936391307127,1.0101935235517399,0.9949307828863971,3.313418026576292,0.018728818426652912,0.05880419513102167
leap,leap,B,16,0,103,LeapCubeRotateZAxis_weighted_mle_s103_final,2048,0.008059607818722725,measured,0.008059607818722725,0.011837959289550781,0.202986472067019,0.023977052010687894,0.20795522452704612,0.16279345211259327,0.2771068981645418,0.07337286072859132,0.0302734375,0.00048828125,0.0,0.3615184122312193,0.6485003656997457,2.3069175456873054,0.9801026073834129,0.0013399500435495176,0.0004899475397609357,0.019897392616587073,0.03125,0.0,0.7058041719742996,0.7071067811865476,0.6939811394393369,0.696151155430724,0.6890554282962178,0.692335244051825,0.7016382967196406,0.03629080681699437,0.01756630819450898,0.07588591777987036,8.900807800629543,0.07173702014290208,1.4737627959148458,0.8072374468036652,0.7033135784149543,0.06542169716422404,0.07310047354424865
leap,leap,B,16,0,104,LeapCubeRotateZAxis_weighted_mle_s104_final,2048,0.006677080877125263,measured,0.006677080877125263,0.050807952880859375,0.23149511874956344,0.014008202536315462,0.24179941334842364,0.18493867698752864,0.3354886525123205,0.04236602025217101,0.076171875,0.00146484375,0.0,0.16912707738218946,0.5193824447227189,5.449036983510652,0.97287968141082,-0.0377755693175488,-0.01596178859135778,0.027120318589179904,0.08544921875,0.0,0.7044815762683113,0.7071067811865476,0.6936124340576284,0.696151155430724,0.6945183863927142,0.692335244051825,0.6944675454744679,0.11064886202111857,0.014609019191009454,0.18167297336211424,16.877221284681426,0.11269057149895784,1.839415204633061,0.6964233261979851,1.0535580808332465,0.09338261412225292,0.08096224492457026
leap,leap,B,16,0,105,LeapCubeRotateZAxis_weighted_mle_s105_final,2048,0.006636664271354675,measured,0.006636664271354675,0.05330657958984375,0.20091186581265671,0.02683359689124279,0.20171864211954016,0.16725175163021158,0.24906754955037425,0.0358881477590617,0.0048828125,0.0,0.0,0.17475481778782886,0.5262446975286059,5.278579744882604,0.9811367780413782,-0.013542842810562304,-0.004856267660002257,0.01886322195862178,0.00537109375,0.0,0.710963767266263,0.7071067811865476,0.7005085009189929,0.696151155430724,0.6978967309432358,0.692335244051825,0.7023159078671918,0.132905479145778,0.019641074425766274,0.21166606250101921,19.962534011417848,0.13248463623927934,1.1077639392072598,0.9491067784188241,1.2924238495486802,0.027249614566140615,0.061171773091712886
leap,leap,B,16,0,106,LeapCubeRotateZAxis_weighted_mle_s106_final,2048,0.008894072845578194,measured,0.008894072845578194,0.43255043029785156,0.2722526508508852,0.018133598612434985,0.27922345864848186,0.23225909662159472,0.34219549973216307,0.02133296093601553,0.02001953125,0.0,0.0,0.07891322700628181,0.5416186817035966,12.196985724092134,0.9667716694104825,0.03865448053542485,0.019007671471104805,0.03322833058951746,0.03076171875,0.0,0.7080044523169791,0.7071067811865476,0.6973148238757113,0.696151155430724,0.6919712379158445,0.692335244051825,0.7134900274366837,0.5014608357836569,0.011598711130339528,0.6601423199953668,57.074794127996554,0.50762737662078,1.0000000118944525,0.9999999940527738,11.08130507394384,0.028294948843186944,0.07520454703886856
leap,leap,B,16,0,107,LeapCubeRotateZAxis_weighted_mle_s107_final,2048,0.008218902163207531,measured,0.008218902163207531,0.0021352767944335938,0.18676460882375265,0.016059302040650703,0.1879120932711819,0.15344854880306813,0.2324834907410852,0.023913823895335737,0.01416015625,0.00048828125,0.0,0.12841791602106323,0.5791994502322309,7.28389997988616,0.9838046810794554,-0.0235494692487619,-0.008929325946823967,0.0161953189205446,0.0185546875,0.0,0.7084079284877378,0.7071067811865476,0.6979613680176981,0.696151155430724,0.6956229748801216,0.692335244051825,0.7076453399019814,0.018663641769551306,0.012861119051410632,0.031797133367455974,27.8379878815412,0.228797698818944,1.0260301916996906,0.9871504931389781,0.4774290540838797,0.07777906145856556,0.05842095124845752
leap,leap,B,16,0,108,LeapCubeRotateZAxis_weighted_mle_s108_final,2048,0.010598749853670597,measured,0.010598749853670597,0.02344226837158203,0.1931305228530253,0.06301711565699578,0.19594965423718175,0.1594035139485784,0.24901907847336227,0.07999251315383077,0.00732421875,0.0,0.0,0.41382249949696187,0.6304317162181851,2.0023503926023833,0.9823110384691743,-0.008355540192931716,-0.0028900994885464014,0.017688961530825664,0.01025390625,0.0,0.7085441611465455,0.7071067811865476,0.6975036967299102,0.696151155430724,0.6942509385048503,0.692335244051825,0.6981403721782342,0.031348477310554436,0.013771528602248187,0.09533031793443873,8.320119768623643,0.08818286818022168,1.2655324134874615,0.8837868258665276,0.8533453806200129,0.05249505621673609,0.06578029753770753
walker-pad16,walker,A,22,16,0,WalkerRun_pathwise_fa_pad16_s0_final,2048,0.18572350980577992,recomputed_counterfactual,,0.0009183016690340909,0.6870491742282038,0.17287320271049142,0.9346737066450619,0.5722948804842342,1.4459453661252355,0.8077643637874439,0.8095703125,0.46142578125,0.0341796875,0.9074352108355688,0.9531545869269122,0.3875138718872573,0.7457064215883455,-0.007887951674532151,-0.005943954743733364,0.2542935784116545,0.806640625,0.16943359375,0.8290670263915252,0.82915619758885,0.819715504720817,0.8197905012650363,0.8113843356442905,0.8165676029820004,1.0279314430839117,0.038442428067397165,0.01498522576030276,0.6136577711343728,0.8311518370136015,0.1543644363516878,20.576574708509007,0.09667756307521848,0.7665402162279551,2.104230731816878,0.35996465415341333
walker-pad16,walker,A,22,16,1,WalkerRun_pathwise_fa_pad16_s1_final,2048,0.22960982208207845,recomputed_counterfactual,,0.004267605868252841,0.8070243215635793,0.3537428501002382,1.254043395828477,0.6161438652986047,2.244633952225765,1.2038940576007604,0.80810546875,0.59130859375,0.14208984375,0.9573727857615086,0.9726400146537149,0.27041371084659804,0.6472178300398382,-0.003135493766829141,-0.001655838266113145,0.35278216996016176,0.810546875,0.33740234375,0.8301655719979755,0.82915619758885,0.8210089417713402,0.8197905012650363,0.8159999913267151,0.8165676029820004,1.2505812223106318,0.15831794262060342,0.02020514475205771,0.9386470378514375,0.5765987366107046,0.13239273332593482,24.09002011061871,0.08343831544709823,0.7308271941016039,3.1465234311673713,0.47003155287337106
walker-pad16,walker,A,22,16,2,WalkerRun_pathwise_fa_pad16_s2_final,2048,0.19512273044038092,recomputed_counterfactual,,0.004247492009943182,0.64558698562209,0.4951125421959385,1.053021049594137,0.5742088833293295,1.7545114082283653,0.9999638558306729,0.78857421875,0.52734375,0.08544921875,0.9636892226265483,0.9638895325012662,0.32733570316029925,0.7076407180732489,0.0034734041593115442,0.002864390985265383,0.2923592819267511,0.79150390625,0.25732421875,0.8289359348368631,0.82915619758885,0.819565831780181,0.8197905012650363,0.8169989052237673,0.8165676029820004,0.9835384402837576,0.10734008219798877,0.016895934523538093,0.5346786040609315,0.6893104094191667,0.13450012920684445,21.777395692437143,0.09743647889295157,0.7609761524447096,1.1832017683100322,0.3990586232468185
walker-pad16,walker,A,22,16,3,WalkerRun_pathwise_fa_pad16_s3_final,2048,0.25193577032044445,recomputed_counterfactual,,0.009305780584161932,1.2659496497599447,0.4160687325244706,1.1864625654641379,0.5933797093563431,2.5001580532698435,1.1178966725282766,0.8115234375,0.5634765625,0.20166015625,0.9506812631094846,0.9648104416075878,0.31982969741126677,0.6595490544967056,0.0019277722265407292,0.0006267885202707298,0.34045094550329436,0.80712890625,0.34228515625,0.8256059467030483,0.82915619758885,0.8158412180341044,0.8197905012650363,0.8095713122826624,0.8165676029820004,1.9045546482033227,0.6498253928816716,0.021493838201876718,1.7242699889994737,0.6948670728387507,0.17506187126594286,21.891693086438373,0.09363352493636112,0.7583152954439087,3.6424169742297625,0.6146579720831638
walker-pad16,walker,A,22,16,4,WalkerRun_pathwise_fa_pad16_s4_final,2048,0.1593903512571028,recomputed_counterfactual,,0.0038382790305397725,0.6009267615474393,0.2573269818443296,1.0162236828077225,0.5954445307334868,1.6809630065572008,0.9691027787400515,0.80615234375,0.509765625,0.07958984375,0.9589918855100279,0.9632037319171844,0.3151396235950942,0.7169852853800966,-0.004049713734513939,-0.002030244517888199,0.2830147146199033,0.806640625,0.23779296875,0.8299576050612847,0.82915619758885,0.8205997453222443,0.8197905012650363,0.8143640682131064,0.8165676029820004,0.926943783118083,0.08254038227768233,0.01512246156060365,0.4164894635447805,0.699038436365635,0.1114199819145336,21.568463787214384,0.09668105134338685,0.7344794788702649,0.8576233259324524,0.3233704012771095
walker-pad16,walker,B,22,16,0,WalkerRun_weighted_mle_pad16_s0_final,2048,0.04109194502234459,measured,0.04109194502234459,0.05008350719105114,0.395878805348906,0.14408216106504454,0.3363199336441409,0.23451133830008933,0.49717447058371644,0.21907726684623546,0.24658203125,0.046875,0.005859375,0.6300813599898972,0.7028105197821325,1.1760752137841015,0.9492040989840322,-0.0035833074788449385,-0.001569596820195087,0.05079590101596776,0.2607421875,0.01513671875,0.8288461941730297,0.82915619758885,0.8196098324453266,0.8197905012650363,0.8140331663137097,0.8165676029820004,1.1601322965569947,0.0984630773534658,0.02362221434166089,0.8519699653127726,3.614343798571155,0.14852041666273824,3.5200493445091556,0.44595447833627694,1.2892945327390475,0.4604665687219159,0.13981107808696205
walker-pad16,walker,B,22,16,1,WalkerRun_weighted_mle_pad16_s1_final,2048,0.05256585031747818,measured,0.05256585031747818,0.04932680996981534,0.2753962420153905,0.05272369306798556,0.26985959786384595,0.20195821083946924,0.3836373906269309,0.10412783350704494,0.146484375,0.02685546875,0.00146484375,0.382112040914916,0.6070123197387497,2.189538399718128,0.9666409868589825,-0.014668388786087989,-0.006717924414309867,0.03335901314101758,0.15283203125,0.00634765625,0.8309666798172567,0.82915619758885,0.8213746697986679,0.8197905012650363,0.8172451409404512,0.8165676029820004,0.9370463860607454,0.09919647458628672,0.024480870300678713,0.5068553713764385,7.427798384976831,0.39044853809309865,2.1707376306269843,0.6083768092976116,1.2731324231415038,0.24000445360302125,0.09819043615121295
walker-pad16,walker,B,22,16,2,WalkerRun_weighted_mle_pad16_s2_final,2048,0.05555357411503792,measured,0.05555357411503792,0.016198591752485794,0.28956324387324556,0.06748825927238784,0.2822917482451941,0.21146336041394342,0.4050058306194601,0.17134752910620354,0.1435546875,0.00927734375,0.001953125,0.5872712301008535,0.679857206394095,1.298489287877962,0.9640420259704773,-0.012568573400434623,-0.0065355353785031605,0.03595797402952272,0.1455078125,0.00244140625,0.8291021258553211,0.82915619758885,0.820196649626286,0.8197905012650363,0.8153435340794781,0.8165676029820004,0.9330874704417628,0.03435404509624075,0.01728220171049129,0.4590675438896755,4.186414027608902,0.23257026195900582,2.9401409350151706,0.4984297527315288,1.1299713058233674,0.2961952663381131,0.09951643346390952
walker-pad16,walker,B,22,16,3,WalkerRun_weighted_mle_pad16_s3_final,2048,0.0505363903939724,measured,0.0505363903939724,0.03689505837180398,0.6311494856939261,0.16656208820510734,0.4012726002102411,0.24737516636277268,0.6863389034728373,0.26933805661813226,0.396484375,0.1337890625,0.01904296875,0.6312588166857036,0.7501343898481692,1.0784775781180165,0.9315993380540433,0.004424214305352926,0.0028516376930847478,0.06840066194595673,0.40771484375,0.05517578125,0.8291846576553455,0.82915619758885,0.8195872993099658,0.8197905012650363,0.8115080015104887,0.8165676029820004,1.912594157243933,0.36300898970528983,0.015379473168332079,1.7363120709636048,3.427038911335756,0.1731901763185973,3.819886425705598,0.4191328502115721,0.8687336049690142,0.5847455738236396,0.16107659940653152
walker-pad16,walker,B,22,16,4,WalkerRun_weighted_mle_pad16_s4_final,2048,0.05522558093070984,measured,0.05522558093070984,0.050790960138494316,0.3019328571445642,0.04788648790331834,0.3038379780682815,0.22769770778014292,0.4069893387924486,0.07414839008868954,0.14990234375,0.0302734375,0.0009765625,0.260178408619097,0.5410494103823953,3.343712600573696,0.9586576213635343,-0.005046457539938295,-0.002672814299730376,0.04134237863646567,0.1611328125,0.009765625,0.8241893613408469,0.82915619758885,0.8149955460729043,0.8197905012650363,0.8115577406020655,0.8165676029820004,1.0184350736720307,0.2971299741775186,0.022162419102660456,0.6596577966372064,10.34385758506832,0.5712455441999273,2.044703747335091,0.6279843261840937,1.2755335703977964,0.1738494263239112,0.10015087089330577
g1,g1,A,29,0,101,G1JoystickFlatTerrain_pathwise_fa_s101_final,2048,0.009918792172553094,recomputed_counterfactual,,0.0013101511988146551,0.6341454626550868,0.44606978897421157,0.8589843036101283,0.5965455093315213,1.2052768308413029,0.7775074443921125,0.8330078125,0.38525390625,0.009765625,0.915764931800783,0.9369918896493182,0.4190796703769737,0.7634428580480064,-0.015199159342273519,-0.012082513201044384,0.23655714195199362,0.84033203125,0.109375,0.9537956555445831,0.9519716382329886,0.9457743330505824,0.9438018683667836,0.9444407139380585,0.9410122021423335,1.0125163673734001,0.03071307166308292,0.02276205304158192,0.3490525834850157,0.916346311651465,0.00908904862335645,18.102909056966094,0.11895804899001408,0.2693255109852461,0.5385398284812216,0.240470998585646
g1,g1,A,29,0,102,G1JoystickFlatTerrain_pathwise_fa_s102_final,2048,0.01237324382278821,recomputed_counterfactual,,0.0005971974339978449,0.5937809896726011,0.3396682409502885,0.9435337342677562,0.6044671829962419,1.389721084452762,0.8448503165389224,0.822265625,0.4599609375,0.015625,0.910067115382549,0.94541660531683,0.39346802692808247,0.730894653860033,-0.011090198217187803,-0.00781474210817885,0.26910534613996695,0.81982421875,0.1513671875,0.9534114881411414,0.9519716382329886,0.9452277263288738,0.9438018683667836,0.9440961274632207,0.9410122021423335,0.9606600081960668,0.016451417392578722,0.015994751463025904,0.11452050197349341,0.843653018783767,0.01043872450324287,19.864212389988605,0.10623209085144675,0.27165296127046423,0.5354523784113243,0.2519116388242063
g1,g1,A,29,0,103,G1JoystickFlatTerrain_pathwise_fa_s103_final,2048,0.010905005395243668,recomputed_counterfactual,,0.0012201769598599139,0.6172141184152393,0.441155729128912,0.8437990112755195,0.5879121880540177,1.179866010696001,0.7569968725779281,0.833984375,0.3681640625,0.00439453125,0.9040301027211165,0.934944526307181,0.4273537030304655,0.7695254337264462,-0.010071440296953225,-0.008827414744899956,0.23047456627355378,0.83544921875,0.0869140625,0.9517920330663003,0.9519716382329886,0.9433569613651079,0.9438018683667836,0.9410279502456853,0.9410122021423335,0.9789179675965339,0.025625899115352693,0.020006293575786125,0.2306096871617149,0.9400483955269547,0.010251232825011596,17.86500703359365,0.11945763835933622,0.284222866652597,0.3825715333040614,0.23687218707114413
g1,g1,A,29,0,104,G1JoystickFlatTerrain_pathwise_fa_s104_final,2048,0.011705600567940668,recomputed_counterfactual,,0.0005245866446659483,0.5985467984528653,0.35624750479501743,0.9238333234714273,0.6088277164023627,1.2989303801060705,0.8128845643645704,0.833984375,0.44091796875,0.0107421875,0.8945002533953876,0.94060712351884,0.41870789743870396,0.7446791563023687,-0.013869036635792842,-0.012163859315931374,0.25532084369763125,0.83642578125,0.13720703125,0.9538724020644643,0.9519716382329886,0.9459387033594795,0.9438018683667836,0.941955832773955,0.9410122021423335,0.9658198904568887,0.017477085766802673,0.018033698057947824,0.15689533741028044,0.8741035094038279,0.010231906536116386,19.662339977806216,0.10777652208956173,0.25456762938525307,0.5577330883636131,0.2634475517147602
g1,g1,A,29,0,105,G1JoystickFlatTerrain_pathwise_fa_s105_final,2048,0.011291814087615627,recomputed_counterfactual,,0.0009171058391702587,0.6225657275882237,0.37031098003159807,0.8983316365036211,0.6092544335172881,1.2733179914514794,0.8027609697866065,0.83056640625,0.41748046875,0.00830078125,0.9044910147586692,0.93948024548486,0.412005708108387,0.7505117692414188,-0.015035933442654087,-0.012069482437185176,0.24948823075858118,0.83203125,0.126953125,0.9524726239801927,0.9519716382329886,0.9443284789383277,0.9438018683667836,0.9394717032050285,0.9410122021423335,1.0009091968058679,0.024895190095985332,0.021884714892829192,0.3036992979988702,0.8879621626370664,0.010026703657334865,19.038437122000897,0.11263444146449945,0.25241423277652614,0.5932770105742803,0.2579590516084056
g1,g1,A,29,0,106,G1JoystickFlatTerrain_pathwise_fa_s106_final,2048,0.011161395287932275,recomputed_counterfactual,,0.0005635228650323276,0.6006027124434912,0.32751926661859837,0.920030169517611,0.6201978990515105,1.2808069413022336,0.820853009498965,0.83056640625,0.4248046875,0.009765625,0.9103705709072767,0.9438180651784873,0.40100383701044995,0.746825560583003,-0.01377784781899807,-0.012070965021209367,0.25317443941699697,0.83349609375,0.12353515625,0.9515827398024581,0.9519716382329886,0.9434821784277774,0.9438018683667836,0.9433843939356289,0.9410122021423335,0.9690100720081445,0.02090259755677299,0.01538058033533129,0.18879170644341925,0.8630886944807303,0.009633274087644843,19.44766314844714,0.10840259635167337,0.24888834960719594,0.5319711318524409,0.2641640412602907
g1,g1,A,29,0,107,G1JoystickFlatTerrain_pathwise_fa_s107_final,2048,0.010208144877730713,recomputed_counterfactual,,0.0012201769598599139,0.6209667180460174,0.40610324333410563,0.9218909392340782,0.6035905812386284,1.3384985178890436,0.8009017379873774,0.833984375,0.4423828125,0.00927734375,0.8868595883034067,0.9391386661047383,0.43388101798056167,0.747898139321749,-0.01823812510298805,-0.015992153976171437,0.252101860678251,0.8369140625,0.14990234375,0.949278778949631,0.9519716382329886,0.9407719187018477,0.9438018683667836,0.9396809530376563,0.9410122021423335,0.9835556201932311,0.036028426541670176,0.024040715690406802,0.26490030227992467,0.8803999620969882,0.008987250363434686,19.374533682803488,0.10853122786747163,0.265254935566849,0.5415855202189127,0.2537643483128882
g1,g1,A,29,0,108,G1JoystickFlatTerrain_pathwise_fa_s108_final,2048,0.01086878734737842,recomputed_counterfactual,,0.0010423331425107759,0.6118266698131162,0.3275857797591204,0.9286130250654093,0.5979135716894343,1.3180576399968342,0.810419193182562,0.82275390625,0.43701171875,0.0107421875,0.8935794879442365,0.9418513286529331,0.4169992609466554,0.7387267041919692,-0.010302699405479647,-0.008205769069359416,0.2612732958080308,0.8291015625,0.13330078125,0.9564604391562965,0.9519716382329886,0.9481721608580277,0.9438018683667836,0.9416351558133065,0.9410122021423335,0.9777753733643442,0.02373483523619314,0.01960519032031321,0.20749583064077504,0.8779246946453956,0.009541976813112942,19.435040498727567,0.10935120272360999,0.2662122717438654,0.5038099800334518,0.26135897783767514
g1,g1,B,29,0,101,G1JoystickFlatTerrain_weighted_mle_s101_final,2048,0.0037071635015308857,measured,0.0037071635015308857,0.014797868399784482,0.4145227795607294,0.11299097405593261,0.35643179771208233,0.24468137864122858,0.5425249820388784,0.24944080713892675,0.298828125,0.0615234375,0.005859375,0.6804958717850236,0.7116226334052295,1.0405064343553077,0.9425189701101362,-0.009135751695929614,-0.005866757308565054,0.057481029889863866,0.3134765625,0.0234375,0.947905161988817,0.9519716382329886,0.9397969615858959,0.9438018683667836,0.936880835511542,0.9410122021423335,1.4372843227928207,0.19600613837409733,0.021845136261684207,1.0939142934374118,3.210612382573218,0.011902265042238548,3.601766400119977,0.44715003066920156,0.41175173219159883,0.61186546933894,0.13519903132570815
g1,g1,B,29,0,102,G1JoystickFlatTerrain_weighted_mle_s102_final,2048,0.0034495701547712088,measured,0.0034495701547712088,0.008967958647629311,0.308159176180856,0.07525015577039237,0.3020582071373361,0.2239502198576871,0.4166883184227729,0.16425315746727676,0.146484375,0.02001953125,0.00048828125,0.5455207179909541,0.6632557377010206,1.4209410900037456,0.9587907048608955,-0.0187768237603553,-0.008832470209290864,0.041209295139104596,0.162109375,0.00537109375,0.9503408237997695,0.9519716382329886,0.9421767466917059,0.9438018683667836,0.9398914479664028,0.9410122021423335,1.1220452537494305,0.08041720160155613,0.020942766095123373,0.613649401749738,4.544161284079296,0.015675403144026736,2.9046719180541483,0.5117016629354103,0.4505420648876396,0.18251172966322562,0.09833392015534145
g1,g1,B,29,0,103,G1JoystickFlatTerrain_weighted_mle_s103_final,2048,0.0040155439637601376,measured,0.0040155439637601376,0.009753523201778018,0.45252480943290535,0.12059987046797634,0.37765621351167744,0.2572746412785553,0.5776107381589232,0.2799529163925847,0.3349609375,0.083984375,0.009765625,0.7091747797839867,0.7434317683190246,0.9436213088728203,0.9361246285415646,-0.008638699366506446,-0.005652148395075753,0.06387537145843536,0.34423828125,0.0302734375,0.954731850842714,0.9519716382329886,0.9462999674416597,0.9438018683667836,0.942129666003527,0.9410122021423335,1.4743535663167529,0.16735485552127172,0.026055021047768405,1.1278141628547202,2.7832154517951535,0.011176124007299981,4.393477192472678,0.3835716746454414,0.36311726921466353,0.6961104788541125,0.15203589447562846
g1,g1,B,29,0,104,G1JoystickFlatTerrain_weighted_mle_s104_final,2048,0.00404524989426136,measured,0.00404524989426136,0.013044686153017241,0.3937003822955884,0.10540186494407348,0.3566207859148096,0.24781551445268094,0.5225610240968831,0.22280730824966763,0.2734375,0.0576171875,0.005859375,0.6279401196779468,0.6988249131760331,1.1393107075985545,0.9434666220554668,-0.010046369294541425,-0.0060547868048283545,0.05653337794453317,0.29052734375,0.021484375,0.9529873170275558,0.9519716382329886,0.9451718863830543,0.9438018683667836,0.9456681399444051,0.9410122021423335,1.3283184833694481,0.2337085860464189,0.019451890742630058,0.9358883265133329,3.601978821600485,0.014570904447211028,3.7074070205040544,0.42946056572659463,0.4401160411409317,0.6539761543555505,0.14152247733775758
g1,g1,B,29,0,105,G1JoystickFlatTerrain_weighted_mle_s105_final,2048,0.004092094022780657,measured,0.004092094022780657,0.01190185546875,0.3530635376920998,0.07664554298984524,0.31105140688874805,0.2229551802599924,0.44329979786292434,0.17070415106163894,0.19189453125,0.0302734375,0.00244140625,0.5258840884144778,0.6497528120887819,1.474322463721009,0.9556210937154976,-0.015502268959601238,-0.008376023404752301,0.04437890628450242,0.19677734375,0.00927734375,0.955512771556949,0.9519716382329886,0.9477756660191239,0.9438018683667836,0.9455165194497055,0.9410122021423335,1.2876860740710367,0.13712186753607508,0.021645430235805525,0.879692697380062,4.615602216810435,0.01888747824294313,2.9746358404352202,0.5012900267019611,0.5175477762704196,0.38821459212961523,0.10634067855419313
g1,g1,B,29,0,106,G1JoystickFlatTerrain_weighted_mle_s106_final,2048,0.003737387480214238,measured,0.003737387480214238,0.005849377862338362,0.3895509293239812,0.0933612835514826,0.33233330887777424,0.2328688289127158,0.4926095559948669,0.2340046233597308,0.23974609375,0.044921875,0.00439453125,0.6618800757465835,0.7164683913183532,1.0651549563339773,0.9504303465871395,-0.0069383962389823455,-0.0037645757068986863,0.049569653412860404,0.25244140625,0.01513671875,0.9478687762131167,0.9519716382329886,0.9396052548192709,0.9438018683667836,0.9350016195589845,0.9410122021423335,1.3340329042197903,0.213654888112357,0.024204437704261644,0.9550009592548223,3.1840160207100343,0.01189990161260324,3.690138243122277,0.4381947060238208,0.3309080529933884,0.27711163809256045,0.10955522214435676
g1,g1,B,29,0,107,G1JoystickFlatTerrain_weighted_mle_s107_final,2048,0.003777224337682128,measured,0.003777224337682128,0.009114758721713362,0.6142657750078369,0.14880735645385637,0.389336364291219,0.26315690250933643,0.5946723925795632,0.25172351745401256,0.3388671875,0.0927734375,0.025390625,0.6480334194407803,0.7159081988221296,1.0940215835849523,0.9317618011415544,-0.01572334329929431,-0.009250217338625716,0.06823819885844562,0.35107421875,0.04931640625,0.9552873606437012,0.9519716382329886,0.9469332043332565,0.9438018683667836,0.946859213602685,0.9410122021423335,1.9832316787414104,0.4651294198635238,0.024637267364519377,1.7364835090621489,3.1212862546679077,0.011789798406004307,4.691523961813703,0.3655651910022307,0.32057401459071544,0.660005668947342,0.14657277529600699
g1,g1,B,29,0,108,G1JoystickFlatTerrain_weighted_mle_s108_final,2048,0.003820492886006832,measured,0.003820492886006832,0.0073263234105603444,0.6150348422172872,0.1572729124083869,0.379285707577231,0.25283949109416376,0.5953311108322172,0.29282790329320774,0.341796875,0.09033203125,0.025390625,0.7234351834453334,0.7507480384595996,0.9238950337876848,0.9361206501604578,-0.003952876722757462,-0.0024653889029097853,0.0638793498395423,0.3505859375,0.04833984375,0.9505402880621451,0.9519716382329886,0.9425984440905291,0.9438018683667836,0.9389468675142693,0.9410122021423335,2.0155159382411982,0.45424303190005266,0.01995842684030086,1.784049667150845,2.710525665438264,0.010355544022145821,4.602185114850972,0.37373748114758826,0.29869919388700755,0.6437604611659421,0.1527580343027109
